respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0115,1,0,2,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,1,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,RU,ru,36,M,bachelor,desktop,panel,16.263754826939074
R0116,1,1,4,5,3,1,5,4,4,3,5,3,2,5,2,2,2,3,4,5,4,3,1,5,2,3,5,3,1,1,4,2,5,4,3,3,4,4,2,3,4,3,4,1,3,4,1,2,1,3,3,2,4,5,1,5,2,2,3,4,2,2,3,2,4,3,3,2,1,5,5,5,5,1,5,5,1,2,3,2,1,4,1,1,1,3,4,4,4,3,2,1,5,1,5,DE,de,21,F,master,desktop,organic,15.65145145591718
R0117,1,0,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,1,3,5,3,3,1,3,3,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,5,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,4,3,1,4,3,3,3,3,3,4,2,3,2,3,3,3,3,US,en,42,M,secondary,mobile,panel,15.60509597807094
R0118,0,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,2,3,3,2,3,3,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,RU,ru,36,M,secondary,mobile,panel,16.52248688731784
R0119,1,1,3,3,3,3,3,2,3,3,1,3,4,3,3,3,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,2,1,3,3,3,4,3,3,3,3,3,2,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,US,en,60,F,secondary,mobile,ads,15.14685387824436
R0120,0,1,3,3,1,5,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,5,1,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,RU,ru,20,M,bachelor,mobile,organic,15.61900618491676
R0121,1,0,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,4,3,3,3,3,3,4,3,3,3,3,5,3,3,3,3,1,3,3,3,5,5,3,3,3,4,3,3,3,4,3,3,1,3,3,3,3,5,5,3,3,3,3,3,1,3,1,3,4,3,3,3,4,3,RU,ru,33,F,secondary,desktop,panel,17.34545053867704
R0122,1,0,3,3,3,3,3,3,2,3,1,3,3,3,3,3,2,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,3,3,4,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,DE,de,18,F,master,mobile,ads,16.883316389001173
R0123,0,1,3,3,2,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,3,5,2,3,3,3,3,DE,de,24,F,secondary,mobile,panel,17.158130162266843
R0124,1,0,5,1,3,2,4,5,2,4,5,4,2,3,3,2,2,4,2,4,3,2,2,3,4,3,5,4,5,1,3,3,5,5,3,5,1,1,2,5,3,1,5,2,5,2,5,4,1,3,2,1,3,4,4,3,2,3,3,3,3,4,5,5,3,1,1,5,2,4,4,5,3,4,1,4,3,5,2,3,3,2,3,1,2,3,1,4,3,2,3,4,4,3,2,US,en,24,M,secondary,desktop,panel,18.47718349433136
R0125,1,0,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,2,3,5,3,3,3,4,3,3,3,3,3,3,3,5,3,3,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,IN,en,56,F,phd,desktop,panel,18.182475841059162
R0126,0,0,3,3,4,4,5,3,1,1,3,1,1,1,5,1,5,5,4,2,3,2,4,4,3,5,2,5,5,2,5,1,4,2,2,2,1,5,3,5,3,5,3,4,4,1,4,4,3,4,5,3,5,5,4,1,2,3,2,3,2,4,5,2,1,2,1,2,5,4,1,5,2,1,5,2,3,4,5,2,1,5,2,2,2,3,4,3,2,3,2,3,2,4,1,IN,en,20,M,bachelor,desktop,panel,16.441786736231787
R0127,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,IN,en,47,M,secondary,desktop,organic,17.16806664758791
R0128,1,1,3,3,3,3,3,5,2,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,4,3,3,3,3,5,3,3,3,3,2,3,3,3,3,3,3,3,3,3,IN,en,32,F,master,mobile,organic,16.98416982868608
R0129,0,0,3,3,3,3,1,3,3,3,1,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,5,3,2,3,3,3,3,3,3,3,2,3,3,3,3,5,5,3,3,3,3,1,3,3,3,1,3,2,3,3,3,3,3,3,3,3,IN,en,42,M,bachelor,mobile,ads,17.465276706338155
R0130,1,1,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,3,4,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,IN,en,25,M,secondary,mobile,panel,16.26986730355852
R0131,1,0,3,3,3,3,3,3,3,3,3,4,5,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,5,3,5,3,3,3,3,DE,de,30,M,secondary,desktop,panel,17.759816873574103
R0132,1,1,5,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,4,2,3,3,3,3,3,3,3,1,3,5,3,3,3,3,5,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,5,3,3,4,3,3,3,3,3,3,5,3,4,2,3,2,3,3,3,3,3,3,3,3,5,3,1,3,3,3,3,3,4,3,3,3,3,3,3,3,IN,en,52,M,secondary,mobile,ads,15.31710553831696
R0133,0,1,4,3,5,2,3,5,1,1,3,4,2,4,4,3,2,1,2,2,3,1,3,3,3,2,3,2,5,1,5,3,3,4,1,1,2,3,3,1,2,5,2,5,3,2,5,5,3,2,3,4,4,5,2,5,3,1,3,2,3,3,5,5,3,3,3,3,5,3,4,3,1,3,2,4,3,5,5,3,3,4,5,5,4,2,4,2,3,3,3,2,2,3,5,IN,en,61,M,secondary,desktop,ads,17.362978072757585
R0134,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,5,3,3,3,5,3,3,3,4,3,3,3,3,3,3,3,3,5,3,IN,en,38,M,bachelor,mobile,organic,21.746510063236222
R0135,1,1,3,3,3,3,3,3,3,3,3,3,4,3,1,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,DE,de,37,F,phd,desktop,ads,17.536765629875696
R0136,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,4,3,3,5,1,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,4,5,3,3,3,5,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,IN,en,28,F,secondary,desktop,organic,16.851475818120566
R0137,0,0,3,4,3,2,4,5,5,2,2,3,5,4,5,1,5,3,1,4,4,2,5,5,5,3,5,2,2,4,1,3,4,2,3,1,4,2,4,4,5,2,1,4,2,2,1,3,3,3,1,2,2,1,4,4,2,4,2,1,2,1,2,1,3,2,1,2,5,5,1,2,1,3,2,4,2,2,3,1,2,3,3,4,5,3,2,3,1,3,2,2,1,3,1,US,en,55,M,phd,desktop,organic,16.451141730190457
R0138,1,1,3,3,3,3,3,3,1,3,3,4,3,1,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,4,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,RU,ru,20,M,bachelor,mobile,organic,15.84066380400085
R0139,1,1,1,1,1,4,2,2,2,2,1,5,5,3,5,5,3,5,1,1,1,4,2,1,5,1,2,2,3,3,4,4,4,3,3,1,2,2,5,3,1,4,2,5,4,3,2,2,3,4,4,3,3,5,3,3,1,2,1,3,3,3,2,2,3,3,2,3,4,3,3,4,5,3,3,5,1,3,3,3,5,1,5,4,4,1,4,5,1,4,2,1,5,1,4,US,en,23,F,secondary,desktop,ads,30.158324908214176
R0140,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,4,3,3,3,2,3,2,3,5,3,3,2,2,3,3,2,3,3,4,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,DE,de,58,M,secondary,desktop,organic,18.674991826903394
R0141,0,1,1,4,5,4,5,2,2,5,5,4,1,2,2,2,2,3,4,4,1,4,2,4,4,5,1,3,4,2,4,1,2,3,4,4,3,3,2,2,1,1,4,3,1,5,4,4,2,2,4,3,5,2,1,1,5,5,1,3,2,1,4,1,3,2,4,3,3,3,2,4,2,1,1,5,2,4,5,1,1,2,4,2,3,3,5,5,1,1,2,4,2,5,1,US,en,51,F,bachelor,desktop,organic,14.942923565423813
R0142,1,1,3,4,3,3,3,5,3,3,5,3,3,3,3,3,3,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,1,5,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,IN,en,34,M,master,mobile,ads,15.5327242851147
R0143,0,1,5,5,4,4,2,4,1,1,4,4,3,3,5,5,2,3,5,3,1,1,3,3,5,4,5,3,3,5,5,2,2,4,4,4,1,1,4,1,1,4,5,3,5,4,1,2,4,5,3,4,5,2,4,3,2,3,1,5,3,5,2,3,2,5,4,2,5,3,3,3,4,5,4,5,4,2,1,2,5,1,1,2,2,4,5,1,4,5,1,2,4,3,4,RU,ru,53,F,master,desktop,organic,16.36776649595513
R0144,1,1,3,3,1,3,1,3,3,3,3,3,3,1,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,US,en,50,F,master,desktop,ads,16.04870770907541
R0145,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,5,3,3,4,3,3,3,3,3,3,3,5,3,3,3,3,3,4,3,4,3,3,3,1,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,IN,en,40,M,master,desktop,ads,16.50122580071195
R0146,0,0,1,2,2,3,2,2,2,4,3,3,1,5,3,4,2,5,1,3,5,4,4,1,2,4,5,3,5,5,2,4,3,2,2,2,4,2,5,5,5,5,1,2,1,4,5,5,5,4,2,5,2,2,5,5,4,1,4,3,5,3,3,2,2,1,2,3,5,2,4,3,1,1,1,1,1,1,2,4,2,3,1,2,1,2,5,3,3,2,2,5,3,4,1,DE,de,48,M,phd,desktop,ads,15.727477128729893
R0147,0,0,5,5,2,5,3,1,3,4,1,5,3,2,3,2,3,4,2,2,4,1,1,5,5,5,4,2,3,3,5,3,4,4,1,1,3,3,1,5,5,4,2,2,4,3,5,3,4,1,1,2,2,1,2,3,2,2,5,2,2,4,3,4,5,1,2,5,5,3,5,3,2,3,5,3,3,1,5,3,1,3,2,2,4,3,1,5,5,4,2,4,5,2,3,RU,ru,47,F,bachelor,desktop,ads,18.755035773975532
R0148,0,1,3,3,3,3,3,3,4,3,4,3,3,3,2,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,US,en,41,F,secondary,mobile,panel,16.24729834244351
R0149,0,0,4,3,1,1,5,3,4,1,1,5,1,4,5,4,5,4,5,2,1,5,1,4,2,3,5,2,5,3,5,5,4,4,4,5,3,1,3,1,2,4,2,4,4,1,3,5,2,2,5,4,2,4,1,3,4,2,5,2,5,4,2,1,1,2,5,5,4,1,5,4,4,4,1,2,1,2,5,1,2,3,2,2,1,5,3,4,1,4,4,3,5,5,5,RU,ru,56,M,master,mobile,panel,16.569456083175204
R0150,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,5,4,3,3,3,3,3,3,3,3,3,3,3,DE,de,35,M,bachelor,mobile,organic,18.94640340068755
R0151,0,0,4,1,5,5,3,1,4,3,2,3,3,1,5,2,4,4,4,3,2,1,4,1,1,4,4,3,5,4,2,5,4,1,2,4,1,2,1,1,2,2,3,2,2,2,3,5,5,3,1,4,3,1,5,2,1,1,2,5,5,3,3,5,3,5,3,3,5,2,4,2,1,2,1,5,5,2,4,4,5,4,4,4,3,4,4,4,5,5,3,3,4,3,4,RU,ru,54,M,secondary,desktop,ads,17.3357962374825
R0152,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,3,3,3,3,3,3,1,3,3,3,3,3,3,4,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,1,3,3,3,3,3,3,4,3,3,3,3,5,US,en,37,F,secondary,desktop,organic,17.450274489612724
R0153,1,1,3,3,2,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,2,5,3,3,3,3,3,3,3,3,3,4,4,3,US,en,59,F,phd,mobile,ads,17.266581826626364
R0154,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,5,3,3,3,3,3,5,3,2,3,3,3,3,3,3,3,3,3,IN,en,26,F,master,mobile,ads,15.485548284261638
R0155,0,0,4,1,5,2,2,2,3,4,5,2,5,3,2,2,1,3,2,3,5,4,5,5,5,4,2,1,3,4,4,1,3,1,3,4,1,5,1,3,3,5,1,5,4,3,2,4,2,5,2,3,5,1,3,5,3,4,5,2,5,5,3,1,4,2,1,2,4,4,5,3,4,1,2,4,3,4,3,4,3,3,1,5,4,1,1,5,1,3,4,1,4,4,1,DE,de,54,F,bachelor,desktop,ads,16.213730681255452
R0156,1,1,3,5,2,3,3,3,2,3,1,5,3,4,2,3,4,5,5,3,3,2,3,4,2,2,1,3,4,3,1,4,1,5,3,3,4,2,4,5,3,3,4,5,3,5,4,2,1,2,5,1,2,5,3,1,1,1,1,2,3,3,3,3,2,2,2,4,3,5,2,4,1,3,1,3,4,2,5,2,2,4,1,2,1,4,1,4,1,2,3,4,5,2,3,IN,en,20,F,secondary,mobile,panel,16.777334800146683
R0157,1,0,3,3,5,3,3,3,4,4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,IN,en,31,F,phd,desktop,ads,17.05090992373886
R0158,1,0,1,3,5,1,2,5,5,3,2,3,3,2,4,3,4,3,5,5,4,3,4,5,3,5,4,4,3,1,5,4,1,3,1,3,4,3,4,5,3,1,1,2,3,2,4,4,2,2,4,5,1,3,2,2,2,4,1,2,2,4,5,2,4,2,2,4,1,5,1,5,2,1,2,1,2,1,1,3,5,5,3,1,1,5,2,1,3,2,3,1,3,4,3,IN,en,51,F,bachelor,mobile,organic,16.115391383186477
R0159,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,3,3,1,3,1,3,3,3,5,3,3,3,3,3,3,3,3,3,2,3,5,3,3,3,3,3,4,5,5,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,RU,ru,48,F,master,desktop,organic,16.936185061993662
R0160,0,0,3,5,3,3,2,5,4,1,1,1,3,3,1,5,1,5,5,2,1,2,1,4,3,3,1,3,2,2,2,3,5,2,3,5,2,3,3,5,3,3,1,5,1,4,5,4,2,1,5,2,1,1,5,1,1,3,5,2,3,5,3,4,5,2,5,4,4,1,1,4,4,5,2,1,5,1,4,2,1,3,2,1,5,5,5,1,1,3,1,4,4,5,3,IN,en,47,F,bachelor,desktop,organic,14.903386817154079
R0161,0,1,1,4,3,5,3,4,3,1,5,2,2,5,5,5,3,3,1,4,1,2,5,3,5,4,2,1,3,1,2,4,2,2,2,2,3,5,4,5,1,4,1,4,5,2,1,3,2,4,2,4,4,3,4,3,4,3,5,1,5,1,4,5,3,4,4,1,2,5,3,1,1,5,3,3,5,4,2,4,5,1,1,2,1,1,4,1,5,5,2,2,2,2,1,DE,de,49,F,bachelor,desktop,organic,17.763734954527568
R0162,1,1,3,3,3,3,2,3,3,3,3,3,3,3,2,3,1,3,3,3,5,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,2,3,2,3,4,3,3,US,en,45,M,master,desktop,ads,19.028167500898558
R0163,1,1,3,3,1,2,1,3,4,1,2,3,2,2,3,5,1,2,2,2,2,4,2,3,2,5,2,4,2,5,1,3,1,4,2,3,1,2,1,4,2,4,3,2,3,1,2,3,3,4,4,3,4,4,4,1,2,2,3,3,5,5,3,1,3,2,1,5,2,3,5,2,5,3,3,1,1,1,5,3,4,2,1,4,3,2,3,4,4,1,2,3,2,3,2,IN,en,58,M,bachelor,desktop,panel,16.442812095919916
R0164,0,1,2,2,1,1,3,3,3,4,2,2,1,2,2,3,4,1,3,5,3,1,2,5,5,5,3,3,1,1,1,1,2,1,2,4,5,1,3,4,2,2,5,1,3,4,2,5,2,3,2,1,1,5,2,5,5,2,2,3,3,4,1,1,5,2,4,2,2,2,5,4,5,2,4,3,4,2,4,5,1,3,2,1,3,2,5,1,5,3,3,1,4,1,1,RU,ru,34,F,phd,desktop,ads,16.275496894688633
R0165,1,0,1,3,1,4,3,1,1,2,3,5,1,5,5,1,3,1,1,2,1,2,2,4,4,3,1,5,2,2,5,2,2,4,4,1,5,2,2,2,5,5,3,1,5,5,2,3,1,3,1,4,1,1,2,1,4,5,3,2,5,4,5,2,2,4,3,5,5,2,1,4,3,2,4,5,2,3,3,3,2,3,5,5,2,4,2,2,4,4,2,5,1,2,1,DE,de,31,F,bachelor,desktop,ads,17.48837447634041
R0166,0,0,3,5,2,1,4,5,5,2,1,4,1,5,3,5,2,1,2,1,4,1,1,2,1,1,1,1,4,2,3,5,3,5,2,3,4,2,1,1,2,3,1,3,4,4,3,1,2,5,2,4,1,3,1,3,3,4,4,2,2,2,4,1,5,1,1,1,5,1,2,3,1,5,2,2,5,3,1,3,3,3,5,4,4,5,2,3,5,1,1,5,2,2,2,RU,ru,57,M,secondary,desktop,ads,16.851222968552303
R0167,0,0,1,1,2,2,1,3,1,3,2,2,5,4,2,3,4,3,5,5,1,1,1,2,4,1,1,1,1,1,5,4,4,4,5,1,1,5,2,5,4,5,5,4,3,1,3,1,2,4,4,1,1,3,4,5,3,1,1,4,2,5,2,4,5,2,2,1,1,1,3,2,3,4,5,3,5,1,2,1,3,3,4,4,2,3,1,2,5,5,1,2,1,2,3,DE,de,63,M,bachelor,mobile,ads,16.71991719408334
R0168,1,1,3,3,3,3,3,3,5,2,5,3,3,3,3,2,5,3,4,1,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,4,3,4,2,3,3,3,3,5,3,3,3,5,3,3,3,3,3,3,5,3,3,3,4,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,2,5,DE,de,43,M,secondary,mobile,panel,17.747880823481733
R0169,0,0,5,2,1,3,2,1,1,4,2,3,2,1,4,5,2,4,1,4,1,4,4,5,2,5,4,4,2,3,4,1,3,2,4,3,1,1,2,2,5,3,1,3,4,4,4,2,3,3,3,3,3,5,1,2,5,4,5,4,4,4,5,3,2,3,3,4,1,4,1,2,4,1,1,2,2,5,5,4,4,1,2,4,1,1,3,2,4,3,1,3,4,3,5,RU,ru,26,M,bachelor,desktop,ads,15.204511205384211
R0170,1,1,3,3,3,3,3,2,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,DE,de,25,M,bachelor,mobile,organic,16.6741306727938
R0171,1,1,3,3,3,3,3,3,4,3,3,4,3,5,3,4,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,5,3,3,1,3,1,3,3,3,3,3,2,3,3,3,3,2,2,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,2,3,3,IN,en,46,F,secondary,mobile,organic,17.109598265647655
R0172,0,0,2,4,1,3,3,4,2,2,3,4,3,5,3,4,5,3,2,5,5,5,4,2,2,2,1,2,1,1,5,4,4,1,2,3,2,4,1,5,5,5,2,1,2,1,2,4,2,3,1,3,5,3,4,2,1,3,3,4,1,5,3,4,4,1,2,2,3,3,2,1,1,2,5,3,4,5,2,2,5,5,5,2,4,4,3,3,5,3,5,1,2,5,3,US,en,57,F,bachelor,mobile,organic,17.03537190072352
R0173,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,DE,de,61,M,master,mobile,ads,17.039630942108673
