respondent_id,start_ts,end_ts,duration_ms,page_durations_json,focus_switches,interruptions
R0207,20250911_144618+0000,20250911_144618+0000,15689.428660228363,"[2276.1074904514403, 869.953119775928, 1754.4267485871978, 1640.0424778161394, 1736.673944945085, 2105.4497288734683, 1010.3615897799315, 2029.3227269014828, 1246.1874410376408, 1020.9033920600482]",3,0
R0208,20250911_144618+0000,20250911_144618+0000,16113.413699217277,"[2058.29753290156, 2744.8971574451334, 1573.736226282359, 1368.3239240109178, 1503.0883870627126, 1576.0217578774977, 1541.9283620715057, 1449.4692888367042, 1399.2915210826923, 898.3595416461947]",0,0
R0209,20250911_144618+0000,20250911_144618+0000,18378.120824364516,"[2639.2346877947866, 2072.9498155870338, 1631.625253562225, 1842.0544120949446, 2057.232069790632, 1987.8876989722828, 1836.9414708550346, 2005.797079554936, 1578.0414887715308, 726.3568473811115]",1,0
R0210,20250911_144618+0000,20250911_144618+0000,15145.01958409038,"[1255.0527011623471, 1380.6423079752112, 1933.7295884867667, 1490.3219494422713, 2069.734481384343, 1605.9475596548514, 1286.4960121047739, 1121.042208960024, 1670.5931371967588, 1331.459637723033]",2,0
R0211,20250911_144618+0000,20250911_144618+0000,17149.525150834317,"[1645.7108112097178, 1616.332180066849, 2474.9451307100117, 1598.3161968937573, 1627.2963542469531, 1722.745431117006, 1792.3436774417976, 1947.3292336890988, 1978.296908655869, 746.2092268032573]",0,0
R0212,20250911_144618+0000,20250911_144618+0000,17879.07128578002,"[1223.2932086111032, 2415.7798401164036, 1522.389444621328, 2041.832251511098, 2586.418050150514, 2074.1360288333126, 1533.719144884984, 1464.9158496736786, 2477.1614156582427, 539.4260517193547]",0,0
R0213,20250911_144618+0000,20250911_144618+0000,27720.28728107353,"[2532.7355849900887, 3359.01043815852, 3515.37865678301, 3098.806432616177, 3229.603397242342, 3082.6933490298916, 2500.327470695006, 2547.7212463350957, 2503.5275653068966, 1350.483139916505]",0,1
R0214,20250911_144618+0000,20250911_144618+0000,16090.304279959268,"[1532.2794085274204, 1631.1143057207473, 1923.791850589447, 1460.6290098587765, 1349.1664694029175, 1753.836933693971, 1816.9091434029297, 1790.0917151335796, 1795.7872088141933, 1036.698234815285]",1,1
R0215,20250911_144618+0000,20250911_144618+0000,13040.360809275897,"[1575.4787555672185, 1068.1909899768516, 1436.3082858203932, 1131.6436513894205, 1827.2532909705756, 1050.7525160600348, 1274.5031245512914, 1124.432607460911, 1972.6831683422643, 579.1144191369358]",3,1
R0216,20250911_144618+0000,20250911_144618+0000,15317.487071664644,"[1949.4781236980896, 1311.893502587408, 1795.024415281208, 1354.9777630375236, 1632.3589203541044, 1369.4330532056065, 1919.7292293901937, 1133.7452114936154, 1654.7633064121815, 1196.0835462047128]",0,1
R0217,20250911_144618+0000,20250911_144618+0000,17573.939281232706,"[1350.273195664828, 1713.878274277065, 2610.4009109184444, 2346.8540395621953, 2152.7323295352526, 2160.847316275687, 1268.0779634547227, 1687.488089715753, 1493.3361033476754, 790.0510584810839]",3,0
R0218,20250911_144618+0000,20250911_144618+0000,15865.596054224236,"[1697.539345492107, 1804.5359460801994, 1448.4443665087063, 1185.8212756673054, 1765.404910013083, 1950.7339565568268, 1271.6604157911345, 2355.5538991733088, 1467.1851506350636, 918.7167883065001]",0,0
R0219,20250911_144618+0000,20250911_144618+0000,17400.91734400583,"[1993.0376180558046, 1471.8600147083334, 1479.0987117428363, 1932.8702421410671, 1617.673169140251, 2109.6455984481067, 2463.433519776211, 1598.3179258361292, 1865.9543274149166, 869.0262167421732]",0,0
R0220,20250911_144618+0000,20250911_144618+0000,18540.970744794642,"[1639.9862330466176, 1970.085837596794, 1665.9661013413313, 1652.155595185133, 2357.623642212033, 1819.6038120383455, 1953.1966833829858, 1763.0176185529497, 2498.782228751847, 1220.5529926866077]",3,0
R0221,20250911_144618+0000,20250911_144618+0000,18282.44355230359,"[1986.4482152107867, 3211.5446300562303, 1883.3967098029539, 1568.2417521733712, 1462.9719843604694, 1420.9646246749799, 1730.789203955408, 1877.3987353910186, 1732.6066149058588, 1408.0810817725123]",3,0
R0222,20250911_144618+0000,20250911_144618+0000,17670.054783831376,"[1931.9457357981987, 1903.5454986801358, 1686.7273920089851, 2626.950181032987, 1737.0187657662607, 1386.442465185017, 1596.120563897972, 1868.9224030331575, 2339.1995251578, 593.1822532708613]",0,1
R0223,20250911_144618+0000,20250911_144618+0000,18277.257737092335,"[1621.8537226693359, 1354.8681955632023, 1796.361030544034, 2601.0203002281105, 1642.664305278968, 1840.8912764272175, 2341.8611764278357, 2219.4909756502802, 1649.9852603964455, 1208.2614939069053]",0,0
R0224,20250911_144618+0000,20250911_144618+0000,18491.626398781216,"[1873.7112865263466, 1825.0387560305915, 1766.5494212509311, 1963.3024768120897, 1437.754931548091, 3531.4210564558207, 1545.4744559803949, 1924.61271783713, 1844.2458130596654, 779.515483280157]",1,0
R0225,20250911_144618+0000,20250911_144618+0000,17729.239323741345,"[1530.781384572987, 1263.9280693520886, 2458.9704412781334, 1882.8879188238916, 1292.7114833523508, 2535.296967356177, 1922.014865207094, 1263.6542982489677, 1700.4201637212786, 1878.5737318283764]",1,1
R0226,20250911_144618+0000,20250911_144618+0000,17810.225572628588,"[2337.7057412782337, 2004.3014868422752, 1578.1734256460604, 2353.965080982982, 1869.3320902620226, 1672.9071375177323, 1903.09618125846, 2165.547811911917, 1360.1887784169828, 565.0078385119215]",0,0
R0227,20250911_144618+0000,20250911_144618+0000,15118.523331688753,"[1779.4353217529756, 1495.9097469599021, 1454.2280579557566, 1507.2441395482488, 1673.478184983178, 1791.3210784490288, 2298.928545016026, 1222.9996263456478, 1089.5706353132566, 805.4079953647334]",1,0
R0228,20250911_144618+0000,20250911_144618+0000,16361.032317346046,"[1133.930789620484, 1753.4120756354012, 2081.344844839531, 1688.9359851066772, 1685.4229852338601, 2023.8280142586923, 1782.9451236264738, 1715.8060523205872, 1548.5929432916416, 946.8135034126975]",2,0
R0229,20250911_144618+0000,20250911_144618+0000,16714.253374535703,"[1719.8418963746994, 2271.837324011226, 1999.1439042222098, 1650.5284930068367, 1440.0117604729553, 1509.5189544921857, 1403.5077051771025, 1666.8155172556435, 2186.4200298998667, 866.6277896229788]",0,0
R0230,20250911_144618+0000,20250911_144618+0000,14720.007647658855,"[1360.1646123746425, 1597.2557477230848, 1532.710608422952, 1677.7988380635404, 1281.4716552996465, 1403.796183613261, 1469.1732376648183, 1852.2205663809182, 1486.5162771009784, 1058.8999210150123]",0,1
R0231,20250911_144618+0000,20250911_144618+0000,15725.471120535314,"[1573.3616768767206, 1946.4739928725862, 2031.600485644144, 1993.4749851267898, 1014.9156745655418, 1795.0498788881378, 1705.0477410348785, 1649.703268384944, 1518.7539823022207, 497.08943483935127]",0,2
R0232,20250911_144618+0000,20250911_144618+0000,17078.611444564624,"[2255.2752732090516, 1285.3071281709642, 2231.455984551461, 2315.460812703092, 1857.9126513120286, 1751.2760186957537, 1388.3366183466612, 1702.4947917311677, 1414.1681611470167, 876.9240046974257]",1,0
R0233,20250911_144618+0000,20250911_144618+0000,24953.08849895227,"[2407.7345640936383, 2316.2869687084612, 1557.509265951114, 3011.437013737638, 2525.0877224005153, 3489.7825111248508, 2810.5428197753477, 2871.6998203044036, 2641.240651509408, 1321.767161346893]",1,0
R0234,20250911_144618+0000,20250911_144618+0000,28955.602648317483,"[3174.215285973197, 4338.8005086375715, 3605.590230850823, 2687.30159754233, 1561.0077424282435, 3311.7978389300506, 2641.310094848431, 3384.404364384419, 2631.6801991965713, 1619.4947855258483]",0,0
R0235,20250911_144618+0000,20250911_144618+0000,14977.847641605826,"[1319.0512453950605, 1264.988764934466, 1748.0580969692203, 1261.6778649819264, 1625.1336003933004, 1230.1503045611792, 1681.4053402808513, 2135.2439051654324, 2215.924890202019, 496.2136287223693]",0,0
R0236,20250911_144618+0000,20250911_144618+0000,17244.229366896194,"[1832.8697370377054, 2116.611484684494, 1891.741548305893, 1781.63238427442, 1449.2749809397137, 1290.1867259782969, 2010.0377783883828, 2524.2516607146795, 1344.6545121302297, 1002.9685544423803]",1,0
R0237,20250911_144618+0000,20250911_144618+0000,17632.01293268445,"[1400.4686051088793, 2308.572143015694, 1727.990826920258, 1422.4738202798558, 2044.6555886816382, 2285.1728710734887, 1630.3663677016286, 1970.4350359550099, 1897.0071818214851, 944.870492126514]",2,0
R0238,20250911_144618+0000,20250911_144618+0000,17952.50154448797,"[1637.4303700918986, 2806.1059686921967, 2145.1271256788036, 1623.225637460155, 1615.772297846578, 2185.043228390158, 1820.652661799137, 1862.88560942653, 1288.5332577739086, 967.7253873286038]",1,0
R0239,20250911_144618+0000,20250911_144618+0000,16068.853413549736,"[1255.5923331965391, 1944.7129090868627, 1539.1750655422154, 1932.3249685689404, 1575.6682102592051, 1998.4039618751156, 1725.9933879743462, 1654.1580453337228, 1781.6950090645619, 661.1295226482274]",3,0
R0240,20250911_144618+0000,20250911_144618+0000,15983.88552729733,"[1729.7951532318589, 1424.1033909721925, 1521.2358629434764, 1847.4569025345559, 1652.8649816924788, 1911.2965050472126, 1274.077897813154, 1979.6255879298142, 1293.259418343883, 1350.169826788704]",1,0
R0241,20250911_144618+0000,20250911_144618+0000,15839.480410097429,"[1712.2605707747916, 1711.2554480605866, 2125.0676046682324, 1174.4990562236817, 1302.4084499330975, 1740.7510086103898, 1834.2373712334165, 1723.3426436169682, 1873.2775836525664, 642.3806733236987]",2,0
R0242,20250911_144618+0000,20250911_144618+0000,14792.229522974896,"[1413.9434916855064, 1346.8807640456469, 2011.9053818328462, 1525.5760915008232, 1399.1612412901832, 1776.0677385863987, 1841.784574072998, 1565.969768149574, 1172.7038879198092, 738.2365838911105]",2,0
R0243,20250911_144618+0000,20250911_144618+0000,28721.438054439794,"[2080.2046399542496, 3927.2405170173756, 3022.361611236825, 2935.3224684479114, 3617.762172811839, 2542.9880911959854, 2998.203520859346, 3989.545887703663, 2680.3521358585135, 927.4570093540852]",3,0
R0244,20250911_144618+0000,20250911_144618+0000,17659.04194744963,"[2157.310673380966, 1509.6397667823621, 1596.894772187983, 1455.3388093967292, 1590.3280002932902, 1292.2848504940619, 2197.6256229313044, 1982.849666656635, 2164.1166303084037, 1712.653155017895]",0,0
R0245,20250911_144618+0000,20250911_144618+0000,14640.113141846956,"[1703.1259952347411, 2318.6337386823766, 1554.2176717896214, 1438.0973936689143, 1346.2602721778596, 1131.6237558974958, 1481.9591534871101, 1513.630007564023, 987.1373335500541, 1165.4278197947606]",0,0
R0246,20250911_144618+0000,20250911_144618+0000,17782.63648647242,"[1295.4523363730186, 1956.1399282244151, 2983.8655643860475, 1774.544516047025, 2341.320798182984, 1516.3321169811938, 1139.0557740383006, 2037.3555676595436, 1720.9325392950461, 1017.6373452848458]",0,0
R0247,20250911_144618+0000,20250911_144618+0000,28019.702174331447,"[2566.5491579088634, 2350.787314570931, 2745.274032391806, 3688.272377097223, 3264.5267779484643, 2868.6055687965118, 3491.888541339991, 2273.4778559103856, 3046.1920244330317, 1724.1285239342408]",2,1
R0248,20250911_144618+0000,20250911_144618+0000,16722.008466413525,"[1985.3066523067957, 1411.8008426798233, 1761.1754670478028, 1765.7404544385004, 2135.2956642994795, 1341.403824766109, 1796.3644162519504, 1548.1623398880317, 1899.1558502595028, 1077.6029544755295]",0,0
R0249,20250911_144618+0000,20250911_144618+0000,17547.077856409123,"[1738.0327991437234, 1868.6923019681958, 2065.240130713336, 1594.021414035974, 2035.0447522317043, 1494.370831407275, 3131.0818458928634, 1287.3250988380003, 1453.0125976362322, 880.2560845418197]",0,0
R0250,20250911_144618+0000,20250911_144618+0000,15859.469747102541,"[1662.6727410023523, 1598.2123964265797, 2126.182687470606, 1524.314707993077, 1350.850972615484, 1651.45825404834, 1216.3669431580781, 1647.9053308441407, 2299.6668400295866, 781.8388735142956]",0,0
R0251,20250911_144618+0000,20250911_144618+0000,16541.61191001635,"[1750.420828039212, 1446.2953547254506, 1744.1852490650238, 1850.6593072327676, 1656.901457920059, 1442.5745595656865, 1966.877643651331, 1924.4560445991385, 1647.9619833007625, 1111.2794819169178]",0,0
R0252,20250911_144618+0000,20250911_144618+0000,16973.070672598853,"[1449.0927735243633, 1559.8544581003805, 2268.0733390592213, 2704.153423682062, 1221.9037287506442, 1810.4855978614394, 1564.6326243698672, 1628.117549668019, 1859.6135069114166, 907.1436706714381]",0,0
R0253,20250911_144618+0000,20250911_144618+0000,19413.94738540626,"[2005.6628041839747, 1380.5044728204136, 3698.4883472011643, 1260.1930057423256, 2889.0774558102103, 2040.1174095300858, 2027.4695696040783, 1654.4509768015423, 1701.6595688253556, 756.3237748871104]",2,0
R0254,20250911_144618+0000,20250911_144618+0000,16199.042689356498,"[1869.2060308875646, 1467.5893514483212, 1821.9133603018445, 1587.1580085445607, 1731.1464309475937, 1665.7514050570205, 1567.3207771718514, 1683.3841076332683, 1864.9430209370043, 940.6301964274691]",2,0
R0255,20250911_144618+0000,20250911_144618+0000,15362.808677262552,"[1631.8042598604134, 1790.2713162567472, 1770.8986515774359, 1355.933208499855, 1382.8171770369424, 1519.1850352075212, 1357.26237533494, 2215.3127394487574, 1701.3462106479756, 637.9777033919647]",5,1
R0256,20250911_144618+0000,20250911_144618+0000,18095.303832882615,"[1456.8336671122963, 1794.3301401957367, 2075.126854333107, 1523.6244520144592, 1821.2113117407566, 2099.9181702811443, 1720.2509370915425, 1961.7356916822157, 2204.6662662324015, 1437.6063421989547]",0,1
R0257,20250911_144618+0000,20250911_144618+0000,16948.42200241874,"[1931.8070555122274, 1652.9462291070206, 1211.131715494547, 1941.3656172777967, 2156.493820181986, 2069.687962229253, 1250.7571344776204, 2327.8291533193733, 1900.0196567068665, 506.3836581120501]",1,0
R0258,20250911_144618+0000,20250911_144618+0000,17478.48320853415,"[2482.2584738920145, 1714.1002618021812, 1998.7978993920235, 1755.61884628809, 1688.071651219146, 2085.650187615175, 1550.1025136533474, 1547.2327928369148, 1581.0257615629612, 1075.6248202722988]",0,1
R0259,20250911_144618+0000,20250911_144618+0000,16492.02759064209,"[1212.8822593029226, 2324.4548879164827, 1476.0865099907858, 2333.498169272476, 1786.2082682824766, 1290.992867097939, 1685.1263465269074, 1339.7213873212113, 2228.792625021889, 814.2642699089995]",0,1
R0260,20250911_144618+0000,20250911_144618+0000,17163.509433053816,"[1537.906900147725, 1718.231798840371, 1420.8418987011792, 1416.1918552624213, 1622.434942421986, 2177.4315141294005, 2203.739404346312, 1590.2104371001558, 2290.3963524132573, 1186.1243296910072]",0,0
R0261,20250911_144618+0000,20250911_144618+0000,14757.975050111503,"[1705.1814397223714, 1490.915198129624, 1709.1216168713356, 964.1416010293314, 1200.3960473878412, 2056.5982472939068, 1338.4176844392841, 1873.3544538410329, 1416.6852640134102, 1003.1634973833663]",1,0
R0262,20250911_144618+0000,20250911_144618+0000,17905.83406686142,"[1558.837477063773, 1534.474559017893, 1975.5007148214102, 1781.4553462769472, 2263.9320257679547, 1776.6483102413033, 1552.1475297946013, 2408.3048810661453, 2448.0170759006683, 606.5161469107231]",1,0
R0263,20250911_144618+0000,20250911_144618+0000,18619.812981720817,"[1904.6423253174746, 2330.7098484248095, 2452.875443460079, 2152.669249382578, 2172.784703579956, 1568.6478517480468, 1703.4682589308309, 1650.3762840141212, 1705.568673809535, 978.0703430533866]",1,0
R0264,20250911_144618+0000,20250911_144618+0000,16945.448272028898,"[1849.6595264109778, 1834.185656611708, 2206.19860464327, 1634.331700952578, 1593.2205998787822, 1219.5409429835188, 2239.3810057630612, 2074.0378554025233, 1805.6836876694417, 489.20869171303616]",0,1
R0265,20250911_144618+0000,20250911_144618+0000,15306.861005426072,"[1412.7802156083278, 1388.10362770006, 1398.7465482987839, 1236.7495618237147, 1726.83299633377, 1565.8859875533603, 2112.9175465897433, 1537.8663577288723, 1289.5723221742642, 1637.4058416151756]",0,0
R0266,20250911_144618+0000,20250911_144618+0000,15172.558586202778,"[1728.3552367008924, 1924.4836188836798, 1668.8570643876644, 1375.5520643512316, 1670.8187050676825, 1659.1756038290894, 1427.5848935270283, 1382.0942863018668, 1353.4099730009516, 982.2271401526909]",1,0
R0267,20250911_144618+0000,20250911_144618+0000,16697.485508155365,"[1755.4703069879017, 1621.9882009238745, 1655.0576533438464, 2465.2823830287616, 1706.2755278927461, 1713.4040482766536, 1452.0272515731385, 1644.9771727650052, 1585.992428490925, 1097.0105348725137]",0,1
R0268,20250911_144618+0000,20250911_144618+0000,15454.553936447339,"[1727.0069523736247, 1489.3540159019326, 1330.8001552961423, 1555.1572257504672, 1769.2069534637176, 1333.7943272768966, 1803.9673200900027, 1745.5488543558197, 1825.5472903903637, 874.1708415483718]",0,0
R0269,20250911_144618+0000,20250911_144618+0000,16005.24722710867,"[1818.727441481823, 1729.9805134948676, 1211.7253315848088, 1307.5967150100034, 2145.2500671944576, 1596.2845665186926, 2236.7605339445045, 1941.007256786538, 1103.5106139948966, 914.4041870980774]",1,0
R0270,20250911_144618+0000,20250911_144618+0000,17277.005345613947,"[1933.680782376329, 1668.1290651533157, 1539.1215146657464, 3073.2586292565315, 1340.459942456452, 1596.6501979437176, 1459.9241126157267, 2313.3568283504937, 1512.263556337338, 840.1607164582954]",1,0
R0271,20250911_144618+0000,20250911_144618+0000,16731.754317416213,"[2868.3818543060797, 1851.4409068884586, 1591.0562008418885, 1782.9911284337304, 1280.5275099579287, 1661.8416466793783, 1775.1892212880482, 1599.7060134760836, 1343.973032189006, 976.6468033556091]",0,0
R0272,20250911_144618+0000,20250911_144618+0000,18421.276862828166,"[2143.5845645823333, 2421.98217219362, 1920.9995846858599, 1502.2797718467073, 1596.9177384153552, 1962.0282556691166, 1821.8598647573208, 1818.985625201925, 2249.551318734465, 983.087966741462]",0,0
R0273,20250911_144618+0000,20250911_144618+0000,15927.274917992461,"[1872.5850222709985, 1769.5290436460455, 1348.0773701613234, 1427.3983989286842, 1959.2553846053816, 1932.4255921325314, 2080.7070050128586, 1122.494377735422, 1790.6231663125043, 624.1795571867123]",0,1
R0274,20250911_144618+0000,20250911_144618+0000,16976.611297406896,"[1788.2535531174296, 2315.689659008391, 1905.0426948857094, 1855.1443686375621, 1384.2052371124219, 1586.0767608109131, 1611.0788407127957, 1678.9652713103042, 1973.1518674442827, 879.0030443670846]",3,0
R0275,20250911_144618+0000,20250911_144618+0000,26795.417230184936,"[3082.021522407189, 2195.90524010405, 3745.708826674293, 1901.6040225761096, 4055.374797876982, 2760.6050908216966, 2604.853162241714, 2855.6060024513276, 2187.2642214749553, 1406.474343556618]",0,0
R0276,20250911_144618+0000,20250911_144618+0000,25932.342639023384,"[1967.315209193816, 4133.478479349715, 2796.10806761168, 2278.4311639136536, 3093.038835728347, 2728.0840498616276, 2724.792722098692, 2586.119754152522, 2251.8677134814134, 1373.106643631919]",0,0
R0277,20250911_144618+0000,20250911_144618+0000,16604.894842308957,"[1633.1730160191635, 1501.7515214614718, 1628.8797949307977, 1923.4703208146584, 1539.0259462167767, 2061.8109387466793, 2438.0266740475904, 1722.4207302588318, 1679.1582278572398, 477.17767195574805]",2,0
R0278,20250911_144618+0000,20250911_144618+0000,16708.09916452263,"[1884.4624140409449, 1806.463328196752, 1575.9791502958699, 1831.410876639372, 1886.4563196358345, 2140.1930056768156, 1515.9271557589943, 1574.9659753531835, 1498.9836430404575, 993.257295884406]",2,0
R0279,20250911_144618+0000,20250911_144618+0000,18641.844117011973,"[1672.1456654840017, 2451.6433810850676, 1980.035458620325, 1919.6341635489684, 1873.0232071147552, 1430.1284603260262, 2881.179325173388, 1296.2999517996564, 1834.9240108378883, 1302.8304930218967]",0,0
R0280,20250911_144618+0000,20250911_144618+0000,17650.063715841592,"[1311.7648412170327, 1875.5022029920642, 1723.0662128567242, 2259.5368874920164, 1870.4406239662776, 1535.3540232888938, 2128.8265370416602, 1728.3149591790543, 2402.3827293847885, 814.874698423079]",3,0
R0281,20250911_144618+0000,20250911_144618+0000,15722.631817339015,"[1809.3122448600839, 1422.0997210129342, 1427.6861462921636, 1417.454206352259, 2103.700023580649, 1816.9967451913142, 1491.1727626719683, 1426.152598811422, 1941.1363966237602, 866.9209719424607]",1,0
R0282,20250911_144618+0000,20250911_144618+0000,17956.232138773245,"[1655.4548446661238, 2224.2168316955945, 1862.3237475000199, 1489.7713374947468, 1730.0941117360524, 1736.250340550774, 2228.166956153967, 1343.5121767298047, 2959.3256494576162, 727.1161427885446]",2,0
R0283,20250911_144618+0000,20250911_144618+0000,17391.11980479477,"[2349.2045921621316, 1602.5066394011615, 1351.7545114723796, 1883.2789649006654, 2164.8573231465134, 1547.2790223912248, 1757.3320040855456, 1903.3552500856365, 1699.1396125011884, 1132.4118846483243]",0,0
R0284,20250911_144618+0000,20250911_144618+0000,30027.491646113016,"[3395.464484869697, 3010.0168294409314, 2541.420375140796, 3481.831917164294, 3890.181172678176, 2808.392480269867, 3426.4913135896745, 2628.3784472804587, 3348.081226924436, 1497.2333987546863]",0,1
R0285,20250911_144618+0000,20250911_144618+0000,16752.245020732655,"[1552.70363440372, 1071.121308422261, 1651.2921205339305, 2426.5929684580997, 1830.2063011818564, 1490.2956396694387, 2520.119366982592, 1757.751616350528, 1761.5328018562464, 690.6292628739827]",0,0
R0286,20250911_144618+0000,20250911_144618+0000,17679.091928586004,"[1441.2203776350277, 1690.0082290424293, 2077.901549954194, 1199.3396815488209, 2621.0555315065153, 1587.0498051712034, 1823.1502501105608, 3036.1154936322846, 1176.453093450451, 1026.797916534515]",3,1
R0287,20250911_144618+0000,20250911_144618+0000,16012.502040830323,"[1447.794456305759, 1205.740237706577, 1424.1387120595332, 1874.0122946293302, 2351.9483760197672, 1829.041658578079, 1751.9951216721174, 1730.1375159358129, 1723.2353488617928, 674.4583190615533]",1,0
R0288,20250911_144618+0000,20250911_144618+0000,15989.178933834039,"[1034.4645214012, 2584.9729867050937, 1466.4220640416288, 2242.9747660511716, 1171.1780368653394, 1464.4651858790778, 1349.348410467857, 2071.3074019464448, 1782.6286223385043, 821.4169381377209]",0,0
R0289,20250911_144618+0000,20250911_144618+0000,17205.088135764756,"[2356.3194047351526, 1618.3520846432748, 1717.8751331706426, 2182.054910964072, 1686.5147940214038, 1212.279261016009, 2108.397774674908, 1799.8186960128198, 1261.1540738564072, 1262.322002670066]",1,0
R0290,20250911_144618+0000,20250911_144618+0000,17912.131539175174,"[1880.3696029294722, 1435.3037657242292, 2006.3692497306997, 1889.2643695159597, 2080.0407151362483, 2433.505033724603, 1312.1839781556225, 2270.4385471097844, 1725.0813298729267, 879.5749472756278]",1,0
R0291,20250911_144618+0000,20250911_144618+0000,18839.264005334706,"[2104.717918399726, 1901.2812837413496, 2491.4696561241763, 1710.4022425537805, 1501.4065138567858, 2637.6147188607465, 2340.8002445642674, 1051.5689852895016, 1930.684343274189, 1169.3180986701814]",0,1
R0292,20250911_144618+0000,20250911_144618+0000,15135.0570268833,"[1565.8073307157804, 1615.0434610535867, 1864.6911503136878, 1363.7703985891224, 1463.3806258810619, 1742.0002709038424, 1642.5751857984073, 1407.2159344543124, 1765.10660875087, 705.4660604226274]",1,1
R0293,20250911_144618+0000,20250911_144618+0000,16349.265042486048,"[1669.7189046533592, 1726.8270845513484, 1818.299180600742, 1735.5407699207808, 1526.858600516133, 2126.764321751038, 1743.6888865777937, 1931.4946088043118, 1348.3676976270617, 721.704987483478]",0,0
R0294,20250911_144618+0000,20250911_144618+0000,15940.177112462898,"[2150.1088432836646, 1443.6140480551933, 1320.9998458470445, 1296.1914779417582, 2446.480804239314, 1374.1198242792825, 1645.233983828181, 1283.7939697347879, 1982.584570604716, 997.0497446489564]",1,0
R0295,20250911_144618+0000,20250911_144618+0000,16712.396656365745,"[1334.004439030039, 2257.2664985052643, 1998.2170078352156, 1654.0581923268658, 1662.262475750289, 1890.9510953601314, 1782.682068474058, 1621.6504011239454, 1350.1824886585523, 1161.1219893013827]",5,0
R0296,20250911_144618+0000,20250911_144618+0000,16053.649186061202,"[1261.8024125289976, 1570.5836728443535, 2105.0646747969836, 1205.648976404325, 2457.463029440783, 1427.7103977066927, 1699.9878483938683, 1497.8998188932326, 2006.3932736079648, 821.0950814440023]",1,0
R0297,20250911_144618+0000,20250911_144618+0000,18076.062841735187,"[2530.980700903218, 1714.5053895446483, 2303.296226317694, 1699.1861492931614, 1857.6861538236556, 1686.0637174919434, 2014.7274343103772, 2060.6049976141335, 1683.7021026853265, 525.3099697510291]",2,0
R0298,20250911_144618+0000,20250911_144618+0000,17664.872347705517,"[2458.301295648949, 1963.9869338515896, 2375.7450106923498, 1536.6725721305377, 1484.270835415732, 1569.5220572958399, 1691.05320065295, 1492.3457445628346, 2057.534452258686, 1035.4402451960482]",1,0
R0299,20250911_144618+0000,20250911_144618+0000,16845.42790010483,"[1712.8479517042788, 2710.2511317725966, 1443.3479207553705, 1578.601525553469, 1537.4922218665256, 2051.2377572194587, 1553.7182192121718, 1412.3458053987415, 1364.845815663025, 1480.7395509591943]",1,2
R0300,20250911_144618+0000,20250911_144618+0000,18936.209411065778,"[1349.7794999774417, 2218.547823835731, 2219.293573946651, 2682.5576903895617, 1998.672861110197, 1789.5936494899, 2391.30904656728, 1284.5609276274743, 2049.764341579985, 952.1299965415585]",1,0
R0301,20250911_144618+0000,20250911_144618+0000,16260.549526257275,"[1576.4918779920038, 1698.526069586286, 1831.7505044237137, 1474.4619416642709, 1571.303579184329, 1993.5924759302077, 1863.1553548230577, 2127.2383093005583, 1287.9290909113747, 836.1003224414736]",0,0
R0302,20250911_144618+0000,20250911_144618+0000,16798.699891308177,"[2355.8590727283927, 1344.5747402333259, 2204.085730069044, 1833.6687240645163, 1337.5202095008885, 1513.436820523801, 1732.1433080847544, 1928.0521419650038, 1535.699800882235, 1013.659343256216]",1,0
R0303,20250911_144618+0000,20250911_144618+0000,18188.028140719194,"[1767.8038487014082, 2060.795703562992, 2451.026892832967, 2137.363115664366, 1389.3294507956655, 1802.9231485321181, 1708.0859719673995, 1956.0047567333606, 1926.160884816669, 988.5343671122477]",1,0
R0304,20250911_144618+0000,20250911_144618+0000,17563.17569359889,"[1643.9797719139424, 2115.188994712973, 1415.0293319712691, 1609.2277585380098, 2508.444260430092, 1394.7678290683398, 2175.75093609354, 2091.8570568176406, 1562.7298035243161, 1046.1999505287642]",0,0
R0305,20250911_144618+0000,20250911_144618+0000,18424.556124475508,"[1859.6074320294856, 2128.5283837307375, 1681.2705706140148, 2676.8780372829824, 1970.7012563426474, 1098.869856751721, 2258.5374964841844, 2100.5104644779913, 1827.8728812288318, 821.7797455329118]",0,0
R0306,20250911_144618+0000,20250911_144618+0000,26991.76337712919,"[2337.240978902392, 2879.461474628851, 2965.14945015873, 2815.0940767030206, 2769.2631992117804, 2932.627732051976, 3275.8731986140174, 2912.6611056125394, 2927.7014401624037, 1176.6907210834804]",0,0
R0307,20250911_144618+0000,20250911_144618+0000,19130.18204470569,"[1676.1598418724159, 1664.1234900916638, 1561.3385191664054, 1368.2531178051206, 2832.697326141416, 2543.0420500385017, 2468.506027579573, 1707.966181470364, 2004.7014580217683, 1303.3940325184608]",2,0
R0308,20250911_144618+0000,20250911_144618+0000,16215.191593723814,"[1632.531613608968, 1600.503422691397, 1249.406333862807, 1537.2165803718353, 1504.696677823305, 1769.4951980898081, 2135.2792953314984, 1338.9858790677117, 1992.7814428115048, 1454.2951500649776]",0,0
R0309,20250911_144618+0000,20250911_144618+0000,17898.434614047124,"[1610.1531134984614, 1921.5534656516409, 1856.1628093422014, 2466.4818266773627, 1923.522205705493, 1534.0190683445833, 1793.4547176395984, 1545.6118389992569, 2027.355619292699, 1220.1199488958264]",0,0
