respondent_id,start_ts,end_ts,duration_ms,page_durations_json,focus_switches,interruptions
R0207,20250911_144619+0000,20250911_144619+0000,16689.50424574604,"[1885.602071874568, 1383.7095924274133, 1206.7363702861428, 1610.229817601598, 2998.621585107426, 1577.8789407416311, 1763.2888495394632, 1640.668434632047, 1762.8586418220436, 859.9099417137072]",0,0
R0208,20250911_144619+0000,20250911_144619+0000,18836.513774355106,"[2240.3605817943385, 1372.633815945945, 1901.812384556355, 2460.533199383016, 1526.486644393874, 2371.399146640094, 2084.5891651200723, 1569.6338256121383, 2725.943775460633, 583.1212354486386]",0,1
R0209,20250911_144619+0000,20250911_144619+0000,17948.895142672976,"[1957.7281797268743, 1514.8685691455294, 1535.0380665066655, 1998.0066918050188, 2543.5648299710992, 2217.6994880561374, 1912.4858754997263, 1684.4189028607504, 1616.3295697258081, 968.7549693753688]",0,2
R0210,20250911_144619+0000,20250911_144619+0000,19442.654639617765,"[3275.777664822412, 1874.1099216383757, 1767.5640631287358, 1988.7057929997154, 2273.690165289614, 1916.462464973517, 2247.3438030175867, 1525.2024851070828, 1753.6794104280982, 820.1188682126276]",2,0
R0211,20250911_144619+0000,20250911_144619+0000,15530.299038630303,"[1886.6994088384477, 1467.987809699788, 1780.209253892245, 1245.6840584711451, 1882.9217043214642, 1234.472379691335, 1505.0200391069768, 1328.2598173781175, 1393.0699228694214, 1805.9746443613622]",2,0
R0212,20250911_144619+0000,20250911_144619+0000,15391.300844689149,"[2179.7175166458064, 1791.2255626649392, 1703.7145085256586, 1345.3376978705473, 1491.2233110764937, 1355.126710830173, 1749.6149642225819, 1294.4076375749928, 1838.3867184957742, 642.5462167821812]",1,1
R0213,20250911_144619+0000,20250911_144619+0000,17888.03895450838,"[1956.2202461816412, 1864.3189312801815, 2187.0374304465913, 1651.0993374079285, 1734.5268797316382, 2116.9899545826584, 2574.6770634452105, 1363.4039295957607, 1858.273335438829, 581.4918463979418]",1,0
R0214,20250911_144619+0000,20250911_144619+0000,17644.173330308462,"[1987.3109474300672, 1857.9687974487294, 1413.8738817809633, 1819.0745479696081, 2146.8968938210896, 1346.1805027039998, 1454.537912573032, 2303.150337035534, 1898.1689429978032, 1417.0105665476367]",0,0
R0215,20250911_144619+0000,20250911_144619+0000,16856.085895349464,"[1722.0069204658696, 2741.1887468955865, 1515.5168160065725, 2391.673434811254, 1437.348764206594, 1195.112313670265, 1336.9531530514112, 2417.6773928945986, 1476.493634665905, 622.1147186814076]",0,0
R0216,20250911_144619+0000,20250911_144619+0000,17422.11011503641,"[1419.6086984594983, 1863.2050385834268, 1483.9850260198818, 2319.629632936933, 1682.349190937889, 1598.6336861499246, 2061.090401055303, 1934.6454084969976, 2192.0724750809068, 866.8905573156461]",1,0
R0217,20250911_144619+0000,20250911_144619+0000,17203.487642797674,"[1394.1763510120434, 1772.1025734153961, 2250.2363220124294, 2384.847621103825, 2204.9458900992427, 1470.5361497399128, 1632.0859430841622, 2047.14431377276, 1482.3665523262775, 565.0459262316249]",0,1
R0218,20250911_144619+0000,20250911_144619+0000,16610.707004293257,"[1336.940603069509, 1664.4583328680462, 2616.7906612287684, 1373.3831442410901, 1865.869460457592, 1441.379848194733, 1734.9054079433215, 1850.7917928117843, 2009.857811168704, 716.3299423097075]",0,0
R0219,20250911_144619+0000,20250911_144619+0000,17505.618972598077,"[1571.3305043320463, 2022.2598697833334, 1752.1603558496379, 2275.577999540549, 1762.8711318903775, 1503.7560648021229, 1825.3490981672128, 2172.2073685445484, 1721.9412413916732, 898.165338296574]",0,0
R0220,20250911_144619+0000,20250911_144619+0000,16351.486600576656,"[1352.0120828356685, 1877.5320265938137, 2204.1556513632127, 1279.9383367938217, 1760.3064394876503, 1325.5449579687152, 1628.586792433953, 1822.4505466249714, 1952.3300179415103, 1148.6297485333398]",0,0
R0221,20250911_144619+0000,20250911_144619+0000,28256.907543797246,"[2848.6793697636394, 4269.370034107974, 2142.269788796027, 3176.888751118694, 2285.297616209651, 3523.8399113144537, 2706.6233613824884, 3584.840022378095, 2760.669910920213, 958.4287778060087]",1,0
R0222,20250911_144619+0000,20250911_144619+0000,16250.869215370205,"[2492.3314425218014, 1014.3974070918997, 1666.2229088542672, 1765.002477020268, 1623.8107945318607, 1997.8927877279534, 1937.8437524916187, 1059.0399902625763, 1899.0467724937653, 795.2808823741944]",0,0
R0223,20250911_144619+0000,20250911_144619+0000,18887.822550856734,"[1369.15379560448, 1575.421341588793, 1808.2776137729127, 1963.0616236703295, 2146.856752473137, 2078.9816331116767, 1725.7433074611004, 2823.0210782817016, 2646.1757286907664, 751.129676201835]",0,0
R0224,20250911_144619+0000,20250911_144619+0000,17351.383040892782,"[2919.7959019905957, 1348.3216846890973, 2069.289767245807, 1777.188800114891, 1788.0720467262602, 1496.1342658503272, 1449.764381130047, 1478.4649183287104, 2313.3892176149116, 710.9620572021336]",0,0
R0225,20250911_144619+0000,20250911_144619+0000,18522.81044958091,"[2345.890812685585, 1637.2459913814528, 1451.8268032088527, 1909.109970658071, 1561.062886782453, 2112.400989522045, 2007.4587765142662, 2051.0774422126683, 2240.6654671551987, 1206.0713094603168]",0,0
R0226,20250911_144619+0000,20250911_144619+0000,17387.710898992955,"[1840.9472117000118, 1438.0952110193787, 2160.222532236611, 2191.9984809981866, 1566.4899006510154, 1894.9579424082192, 2082.0900353540906, 1613.7125282565173, 1421.898837218223, 1177.2982191507028]",2,0
R0227,20250911_144619+0000,20250911_144619+0000,19815.90027989595,"[1680.319747218104, 2887.8865678884213, 1818.586116965726, 2501.963115775622, 2069.9457908101604, 1758.3833704889144, 1847.5615009593037, 2436.914522217756, 2126.499987460309, 687.839560111632]",1,0
R0228,20250911_144619+0000,20250911_144619+0000,17710.77505707661,"[1896.9625931313517, 1479.1036805089714, 2043.659949097302, 1904.3998390168429, 1777.9201078112312, 1883.7128175079922, 2108.2067066954723, 1657.170455664915, 1737.053695303299, 1222.5852123392328]",0,1
R0229,20250911_144619+0000,20250911_144619+0000,14955.986762808852,"[1442.8575019537586, 1113.4524892152174, 2741.5490261928726, 1504.440428971385, 1492.7346027534377, 1542.007318492466, 1165.5748601903006, 1589.8439431168772, 1627.5403240528533, 735.9862678696832]",0,0
R0230,20250911_144619+0000,20250911_144619+0000,17297.37153441518,"[1451.3066183471053, 2228.2642721033453, 2340.1040227912554, 1593.649920209138, 1847.1559794283128, 1506.471790707263, 1299.4330405077276, 2060.7859273851755, 2217.164649549296, 753.0353133865591]",1,1
R0231,20250911_144619+0000,20250911_144619+0000,15996.121492283586,"[1917.0792895843692, 1415.2328136434162, 1372.666315739977, 1826.037621721645, 1352.452442951161, 2001.8821085821016, 2009.211266930283, 2006.9833508734769, 1418.4181525589727, 676.1581296981835]",2,0
R0232,20250911_144619+0000,20250911_144619+0000,19184.03246437877,"[2124.796972063278, 1788.542668231918, 2300.4105032795765, 2158.0575230806594, 1653.3755600686502, 2165.0321366311637, 2412.252043374083, 2444.5194658303226, 1163.471750468452, 973.5738413506695]",1,2
R0233,20250911_144619+0000,20250911_144619+0000,18185.07977166671,"[1995.3394364247572, 1987.2511425813886, 2169.61840712685, 2048.639523369941, 1849.253468327732, 1868.965634381311, 1955.7836063215361, 1858.3654960301897, 1537.9500791116131, 913.9129779913906]",1,1
R0234,20250911_144619+0000,20250911_144619+0000,16150.526004637186,"[1712.52470144052, 1842.0093422002133, 1294.3887785713935, 1763.1385107676228, 1776.8305805368398, 2338.0815758849485, 1663.545139128545, 1462.0152105214813, 1874.7359428219322, 423.2562227636893]",0,0
R0235,20250911_144619+0000,20250911_144619+0000,15707.926614747243,"[1319.8462246000431, 1378.786672509833, 1704.7398431841311, 2094.5186364882643, 1671.3887206756476, 1605.520293484679, 1704.332465024866, 1920.1260188621854, 1355.3646214773698, 953.3031184402233]",0,1
R0236,20250911_144619+0000,20250911_144619+0000,30750.696760997842,"[3739.163634882218, 3186.5759670689704, 3872.4336099849056, 2744.79743688478, 3159.8304980863745, 2830.134010088997, 3498.225049186932, 2937.266304272591, 3343.784666359788, 1438.4855841822864]",1,1
R0237,20250911_144619+0000,20250911_144619+0000,15962.709367077347,"[1323.7376698877606, 1093.8639247381257, 1592.2158284587233, 1877.161172955577, 2127.8605471942146, 2402.012345035086, 1885.6265484969454, 1451.4692806026953, 1289.1284880838252, 919.6335616243933]",0,0
R0238,20250911_144619+0000,20250911_144619+0000,17060.391468602793,"[2120.1765627793325, 1467.8226386953427, 1469.265167312222, 1495.0784585673011, 1632.8706750578112, 1949.3591612722198, 1487.0223818751792, 2054.382012693629, 2174.4238081328494, 1209.9906022169073]",2,0
R0239,20250911_144619+0000,20250911_144619+0000,18287.132743652586,"[1795.6149431981928, 3011.027587319047, 1998.1663173586282, 1499.394221020507, 2191.0103940690947, 1812.872875490041, 1732.4483147972364, 1969.8083533715671, 1370.1359914107013, 906.6537456175716]",0,0
R0240,20250911_144619+0000,20250911_144619+0000,18587.428970709356,"[1948.6059293636397, 2119.2603234013127, 2384.5354531628336, 2257.250456772004, 1879.249500171094, 1255.45137917952, 1212.5793635800223, 2023.704319092124, 2545.275570255742, 961.5166757310632]",0,0
R0241,20250911_144619+0000,20250911_144619+0000,16397.350732866136,"[1788.4348872965759, 1948.0398668260254, 1500.1938790817237, 1606.3882106387541, 2169.3180559678294, 1312.1307952442671, 2087.2663769003034, 1182.6864889978922, 2051.022038786616, 751.8701331261495]",1,0
R0242,20250911_144619+0000,20250911_144619+0000,17380.868208056112,"[1485.6880992434203, 1263.0796485949293, 1462.7069385453353, 1818.320686857566, 1774.350741852276, 3401.074790812385, 1491.085800717276, 2097.4279642291294, 1925.5008235355547, 661.6327136682396]",1,0
R0243,20250911_144619+0000,20250911_144619+0000,15855.178501738312,"[1342.0060729130726, 1657.9974920370028, 1081.2868226079268, 2126.5273882210063, 1875.4355309310622, 1772.474187866811, 1899.6188098099703, 1920.6170436876716, 1655.8185557784132, 523.3965978853746]",0,1
R0244,20250911_144619+0000,20250911_144619+0000,17053.37483797016,"[1850.5018352135412, 1823.4067062798194, 1597.1953463440318, 1668.5752258758112, 1333.9379662177419, 1618.4307588938432, 1895.0644628575496, 3045.9941735098496, 1548.7854767928404, 671.4828859851322]",0,1
R0245,20250911_144619+0000,20250911_144619+0000,16646.45483408062,"[1452.3062839577683, 1830.5081988175264, 2130.02570487402, 2027.956514522616, 1983.0508187079147, 1655.7489414463703, 1829.0638740079678, 1448.918169646103, 1683.104426087726, 605.7719020126092]",0,1
R0246,20250911_144619+0000,20250911_144619+0000,17097.56380305694,"[1770.7601728446132, 1929.208705435565, 1576.2178806425532, 1552.9815577183988, 1915.386229111195, 1597.4839177965466, 2128.8485799170326, 1825.211921315364, 2038.0788480026981, 763.3859902729712]",1,0
R0247,20250911_144619+0000,20250911_144619+0000,17649.800130701686,"[1507.527751760194, 2673.8020681978633, 2218.714595031319, 1267.1760089127256, 1950.226784198483, 2394.855605765625, 1847.0116081768238, 1578.9445916086531, 1309.847529530393, 901.6935875196065]",0,1
R0248,20250911_144619+0000,20250911_144619+0000,18717.862006359013,"[2811.4979545525744, 2118.151743644819, 1893.933123750522, 2816.751416952051, 1783.5165800592797, 2002.782819504406, 1329.4615157700616, 1908.1022902763254, 1578.8065935633492, 474.85796828562616]",0,0
R0249,20250911_144619+0000,20250911_144619+0000,17063.830641882596,"[2283.752614145721, 1615.6236228846537, 1828.9031733066563, 1557.2958696122203, 1528.0999465529512, 2517.2516830472046, 1663.353750964273, 2089.999783982665, 1048.8589890236738, 930.6912083625773]",0,1
R0250,20250911_144619+0000,20250911_144619+0000,16762.34618082419,"[1463.726059881151, 1021.597009240482, 2466.1966345402743, 1626.532826468777, 1835.4201124355484, 1880.376564542715, 1538.7737818457647, 2139.167044266391, 1948.4853154232828, 842.0708321798029]",0,0
R0251,20250911_144619+0000,20250911_144619+0000,15183.035368538523,"[1606.2037999082263, 1285.3856948551684, 1763.4915221848598, 1274.5432552657167, 1680.7402694835362, 1803.414453730733, 1516.7788830400802, 1685.355283470002, 1715.9294925895701, 851.1927140106311]",1,0
R0252,20250911_144619+0000,20250911_144619+0000,16460.52568150045,"[1994.3105732778174, 2021.3506484976533, 1330.3091669552593, 2237.438863735042, 1979.040829323311, 1706.4256873022928, 1371.7673279601709, 954.562428676092, 2213.2165525903197, 652.103603182492]",0,0
R0253,20250911_144619+0000,20250911_144619+0000,15329.500394223896,"[1932.1463554077184, 1638.6913078944228, 1810.4657056715168, 1621.030355843896, 1140.3361187842527, 1560.808459336937, 1492.4929973500734, 1684.1128204723977, 1582.4159850371905, 867.0002884254914]",4,0
R0254,20250911_144619+0000,20250911_144619+0000,16979.06504664111,"[1403.0480037510245, 1557.6093047399106, 2162.771630379212, 1852.9896229414899, 2112.563043985371, 1864.7002466356644, 1885.5438268004339, 1965.9520270285266, 1274.6163730017706, 899.2709673777076]",0,0
R0255,20250911_144619+0000,20250911_144619+0000,17852.260522148077,"[1643.2037818432132, 1393.5818415088434, 2103.389449755082, 1593.2939202266703, 1821.804946548682, 1596.9795617382913, 1958.7021653307177, 2242.560970161642, 2626.6153396909945, 872.1285453439389]",0,0
R0256,20250911_144619+0000,20250911_144619+0000,19482.1958287925,"[2131.066710260249, 2471.328532137639, 2444.377503733553, 1927.6461713890444, 1565.8523714924102, 2103.1468822838724, 1566.7208428196138, 2179.147299869047, 1983.4061381274053, 1109.5033766796676]",2,0
R0257,20250911_144619+0000,20250911_144619+0000,16701.986340429183,"[1522.5485071416074, 1385.9607160989765, 1754.8526614807067, 1916.1566362104306, 2613.6948573098543, 1651.2819661306683, 1499.270642461473, 1690.9374775344481, 1949.1598157787064, 718.1230602823118]",2,0
R0258,20250911_144619+0000,20250911_144619+0000,14794.548929364593,"[1154.5296608213964, 1492.3995371312044, 2263.3355767706457, 1174.3520735193827, 1559.5238968659755, 1802.6827997907053, 1323.256163106123, 1340.8203281070494, 1887.4044819113205, 796.2444113407896]",0,0
R0259,20250911_144619+0000,20250911_144619+0000,16204.9987507641,"[1814.1377601190848, 1189.0802182560674, 1205.0572283980382, 1649.181084480773, 1679.1336934626522, 1744.3418520471391, 1849.9527527672549, 1785.4369350802467, 1914.61477921085, 1374.0624469419938]",0,0
R0260,20250911_144619+0000,20250911_144619+0000,16657.89017830575,"[2011.773906136798, 1807.1421074097639, 1587.9978881424456, 2585.6904281993056, 1274.884185334251, 1555.5420814589888, 2455.5707433544244, 1381.811739104497, 1488.978766704804, 508.49833246047206]",0,1
R0261,20250911_144619+0000,20250911_144619+0000,16675.976993788234,"[2049.7992122903547, 1818.1578337861936, 1552.7206954753547, 1431.8954742423334, 1437.662050432489, 1818.8383543549912, 1583.8344269209845, 2407.193068767147, 1697.2973349783445, 878.578542540041]",2,0
R0262,20250911_144619+0000,20250911_144619+0000,17145.396451346434,"[1814.2233839246685, 1739.7212944442654, 2268.0310869972673, 2021.299803830297, 1701.4980316833914, 1690.5283095470108, 1403.6071398461506, 1853.8391909938655, 1338.738452895383, 1313.9097571841364]",1,0
R0263,20250911_144619+0000,20250911_144619+0000,18126.7972716414,"[2139.5354226935065, 2373.7370116492225, 1390.2148154505874, 1880.7833879982893, 1793.7803785630235, 2090.5309810427575, 1746.9368280669582, 2142.0834310919595, 1967.559707380742, 601.6353077043555]",0,1
R0264,20250911_144619+0000,20250911_144619+0000,17163.52621779227,"[1901.2830888135732, 1797.4699363655027, 1997.251997291922, 2022.6209669671, 1731.5509237767596, 1751.7638675939234, 1930.389830761447, 1666.3204892965766, 1799.3383142419714, 565.5368026834951]",0,0
R0265,20250911_144619+0000,20250911_144619+0000,18481.970041257217,"[2255.576132859104, 1534.5267498235742, 2857.9101615164595, 1720.3151315333253, 1762.9445411600614, 1619.7064003758235, 1681.915892289944, 1415.3179729990663, 2779.9065299638164, 853.8505287360418]",1,0
R0266,20250911_144619+0000,20250911_144619+0000,19612.61819812109,"[1904.3532736392015, 2467.415992404275, 2160.716931540161, 2367.9094217446063, 1270.803813676362, 3516.2806766869708, 1328.3738254555249, 1792.0797538501292, 1989.3440659439852, 815.3404431798728]",0,0
R0267,20250911_144619+0000,20250911_144619+0000,16373.532216000827,"[1355.1214274565223, 1736.2962605524851, 1380.5139509124722, 1632.2547802242495, 2065.5232234716896, 1479.7574981632872, 2315.1605794111606, 1768.5515126826979, 2100.5632012171727, 539.7897819090899]",0,0
R0268,20250911_144619+0000,20250911_144619+0000,16470.441971145166,"[1591.3850285401409, 1548.531777316394, 1827.3613255042867, 1661.526680485996, 1502.630217690045, 2086.580948236865, 1491.4045220680946, 2143.960666310308, 1525.3207577300414, 1091.740047262995]",1,0
R0269,20250911_144619+0000,20250911_144619+0000,16135.119483427708,"[1825.566811430807, 1571.2001102570403, 1822.6291142533337, 1674.1750276074831, 1974.838286151134, 1508.6108363720648, 1674.2675744142887, 1500.51349214342, 2018.5527701345409, 564.7654606635951]",1,1
R0270,20250911_144619+0000,20250911_144619+0000,15386.264376816054,"[2012.771320292698, 1772.909972481731, 1400.0235348929637, 1564.477139413539, 1492.2253947733773, 1470.229328250843, 1357.8227281758502, 2067.5077646647546, 1486.91003747697, 761.3871563933279]",2,0
R0271,20250911_144619+0000,20250911_144619+0000,16819.19382001561,"[1859.126235470714, 1725.363764100108, 1833.1843177245198, 1610.8632010608574, 1041.4442661661597, 2314.82565939173, 1673.444356857627, 2418.9303644614643, 1366.1457181152193, 975.865936667212]",1,0
R0272,20250911_144619+0000,20250911_144619+0000,17816.063370526164,"[2258.681315587068, 1371.4181485964539, 1727.8375608841604, 2056.461930807279, 1916.6936361144008, 2317.341869973059, 1674.777246888861, 1697.1728567422467, 1753.2858828909166, 1042.3929220417194]",0,0
R0273,20250911_144619+0000,20250911_144619+0000,20310.799718500155,"[2745.1115485431237, 1535.371729427832, 1862.8979231825801, 1837.1090957405738, 2209.334097096428, 2876.11596429422, 1670.9310156074318, 3328.369081951642, 1553.7388092193326, 691.820453436993]",1,0
R0274,20250911_144619+0000,20250911_144619+0000,16700.291669026952,"[1402.450838777851, 2501.255560905051, 1452.3146007356356, 1437.2661315548314, 2309.359673118724, 1620.6677783427479, 1491.3135508978673, 1453.0208487892996, 2315.6311779550574, 717.0115079498886]",0,0
R0275,20250911_144619+0000,20250911_144619+0000,18330.60907812084,"[1956.298966048967, 1893.4707559735796, 1425.5414545864237, 1981.565955178394, 2128.6663852898664, 1777.646696855319, 2083.2703951273907, 1955.3918741283824, 2195.192985802722, 933.5636091297972]",0,0
R0276,20250911_144619+0000,20250911_144619+0000,17461.468999887078,"[1596.476405146969, 1811.2656156259936, 2092.808962516829, 1642.0050809194126, 1519.9495350096279, 1436.0872996942946, 2084.5013054987885, 2304.053629793045, 1990.8529094011217, 983.4682562809983]",1,0
R0277,20250911_144619+0000,20250911_144619+0000,16673.28306872416,"[1769.601869902296, 1808.4237879565924, 2125.468502340195, 1660.89909038, 2098.2476253853347, 1589.104423882747, 1478.6534842090805, 1719.837817584178, 1542.0571378272396, 880.9893292564943]",1,0
R0278,20250911_144619+0000,20250911_144619+0000,15699.424355383833,"[1296.8984075470303, 2184.4165688937105, 1554.8652366154208, 1319.097382660053, 1431.5896990608244, 2796.470715127213, 1662.2157106388818, 1081.618650745659, 1512.673058534953, 859.5789255600863]",0,0
R0279,20250911_144619+0000,20250911_144619+0000,17519.666561826638,"[1695.43357425805, 1773.250331783153, 2855.6727913793425, 1956.5473070440526, 1699.4749940834315, 1447.7675696432862, 2057.239873137434, 1656.2549183188657, 1847.8226908732975, 530.202511305725]",0,1
R0280,20250911_144619+0000,20250911_144619+0000,18016.395434286656,"[1681.937057012606, 1991.4831242493951, 2222.0221896025355, 1964.9056191134528, 2464.1838902804275, 1576.4815963779324, 1564.1167028299412, 1930.24587567321, 1942.5336075549533, 678.485771592204]",0,1
R0281,20250911_144619+0000,20250911_144619+0000,16586.17292575006,"[1902.677859755498, 1649.5768698616794, 1515.297551373053, 1721.9328236138267, 1542.4456890308575, 1895.901207543889, 1767.0357909623967, 1135.7553394199765, 2558.1707931494248, 897.3790010394564]",1,0
R0282,20250911_144619+0000,20250911_144619+0000,17201.224449220666,"[2010.475947572641, 1428.5030711956774, 1305.6034943858292, 1800.3182240596357, 1950.1039473059313, 2638.640223218326, 2039.3819164070849, 1294.004566732627, 1768.1917313646284, 966.0013269782852]",0,0
R0283,20250911_144619+0000,20250911_144619+0000,17400.35709369036,"[1787.2615108182267, 1786.2841357896557, 1657.7909831879251, 2043.6147376603994, 2883.1095614297014, 1710.454949682763, 1362.424260476801, 1659.349083430738, 1722.9023718672574, 787.165499346893]",0,1
R0284,20250911_144619+0000,20250911_144619+0000,17594.605338287947,"[1485.91943924443, 1906.693855896234, 1403.6749767922304, 1404.6148732171382, 1631.881393295274, 2027.6928091612588, 2176.9508967739553, 2090.687335952007, 2645.6502999989048, 820.8394579565158]",0,0
R0285,20250911_144619+0000,20250911_144619+0000,16492.021674932425,"[1651.8009696367858, 1745.3888025126807, 1824.3680897617658, 1463.7355969553, 2120.5444786083362, 1486.3396595818078, 1825.71316050633, 1983.410773960499, 1685.5098189673836, 705.210324441534]",2,0
R0286,20250911_144619+0000,20250911_144619+0000,16411.74639008718,"[1572.4866035164898, 1123.017235382785, 1595.2774184491295, 1460.1959603614566, 2116.96839752092, 2056.584788131276, 1878.9383245930894, 1826.7300264782518, 1969.4922002415958, 812.0554354121878]",0,0
R0287,20250911_144619+0000,20250911_144619+0000,16539.7135467925,"[1837.4829686990581, 2097.3284716150893, 1234.7059595722928, 1351.0903645107583, 1931.8528150472484, 1719.337743489518, 2016.6176793240943, 1751.6359311939373, 1817.111159331473, 782.550454009031]",0,1
R0288,20250911_144619+0000,20250911_144619+0000,15894.154419587234,"[1110.9807619526928, 1854.1034553608004, 1694.9348871920865, 1832.278375659464, 2036.2747804578182, 1297.69976950627, 2282.8888103767877, 1356.25701875582, 1629.9334510674585, 798.8031092580352]",0,0
R0289,20250911_144619+0000,20250911_144619+0000,30213.024908499876,"[3383.74121541037, 3078.378195026345, 3861.8666312736095, 3828.040065443086, 2151.652862643546, 2182.8330566018153, 2246.6977345168234, 3199.52588283442, 4272.147880914353, 2008.1413838355097]",1,0
R0290,20250911_144619+0000,20250911_144619+0000,17452.952150828325,"[1570.6036419312293, 1406.3951889200387, 1773.0148375510787, 1812.8247616772967, 1942.4723224322622, 2374.045475286122, 2229.167541357287, 1903.7792592461333, 1587.0729725376082, 853.5761498892705]",0,0
R0291,20250911_144619+0000,20250911_144619+0000,25986.90545900571,"[3497.9292372569007, 3350.3105684348584, 2376.474094588003, 2740.846194354943, 2916.3278843964245, 2684.516283056856, 2470.8750720364583, 2398.530676556337, 2367.8304732188803, 1183.2649751060462]",1,0
R0292,20250911_144619+0000,20250911_144619+0000,15766.326633983186,"[1575.4304440111978, 1577.666992043495, 1097.003248065057, 1614.7914426570158, 1932.3374261775182, 1932.076512484943, 2412.542005968354, 1695.136844099974, 1242.6235497019518, 686.718168773679]",3,0
R0293,20250911_144619+0000,20250911_144619+0000,19113.86108190073,"[2486.6136416337113, 2406.3513819351424, 1712.026660980848, 1625.7445345422857, 1873.9931948013086, 2142.4837236757157, 2327.4196587147417, 1754.0579846522792, 1851.7807306098089, 933.3895703548901]",0,0
R0294,20250911_144619+0000,20250911_144619+0000,15824.645076604564,"[1996.4550971764677, 1578.1196801627855, 2344.6420872594435, 1379.7933500473025, 1321.7040270140467, 1564.8280504903523, 1837.2715927626032, 1846.5013990031457, 1458.8245301204315, 496.50526256798474]",0,1
R0295,20250911_144619+0000,20250911_144619+0000,16567.31777673051,"[2188.7705867702293, 1913.0487004398042, 1723.4171192244862, 1217.8341896642244, 1606.1855423155466, 1185.5274095822679, 1990.3542906885032, 2000.7562231514396, 1896.548614859714, 844.8751000342946]",1,0
R0296,20250911_144619+0000,20250911_144619+0000,17029.61660055582,"[1739.2167317239066, 1869.702504155349, 2469.024741055177, 1700.299948528662, 1462.084176165315, 1652.942688969334, 1689.7100163239782, 1618.88977633993, 2228.397918853972, 599.3480984401942]",0,1
R0297,20250911_144619+0000,20250911_144619+0000,18519.62676033951,"[1867.6877438991105, 2392.754549991576, 1509.9576333413156, 2074.093277732198, 1750.9937252227833, 2259.01795417703, 2172.409749136209, 1950.4654515618206, 1821.8725838518467, 720.3740914256191]",0,0
R0298,20250911_144619+0000,20250911_144619+0000,16681.264412167184,"[2271.268107462743, 1317.8903255473087, 1682.6652555621745, 1696.5216656462585, 1556.0863117457993, 1792.8783000546873, 1720.0176666153206, 1616.3659078552394, 2059.28863412374, 968.2822375539137]",0,0
R0299,20250911_144619+0000,20250911_144619+0000,14948.624933373603,"[1789.121292990285, 1634.6904832316202, 2065.5700894508636, 1491.5458654552979, 1571.4848725912173, 1531.0094990865766, 1431.173520724464, 1598.3861881100072, 1135.612975363463, 700.0301463698084]",1,0
R0300,20250911_144619+0000,20250911_144619+0000,16529.261912631566,"[1698.2647920108104, 1196.050281599737, 1378.370096647211, 1009.3196177610082, 1153.3137392200877, 1935.3739179512354, 2786.5712055615963, 2050.6675218867804, 1906.9689325221823, 1414.3618074709173]",2,0
R0301,20250911_144619+0000,20250911_144619+0000,15592.740266598586,"[1485.856591397784, 1418.1755454063073, 1783.0793131472985, 1848.2931914258077, 1585.609892502364, 1964.2834186595992, 1372.6387674830323, 2035.2371779715486, 1595.5563280738427, 504.0100405310027]",0,0
R0302,20250911_144619+0000,20250911_144619+0000,17113.41020965485,"[1808.0594577128165, 1530.507880054708, 1360.6762472695987, 2242.352853885096, 2037.5559557469896, 2365.4944090424815, 1827.827539891807, 1366.0073057077448, 1623.2535537284434, 951.6750066151619]",1,1
R0303,20250911_144619+0000,20250911_144619+0000,15855.195363833396,"[1857.8296053140868, 1378.0035197199159, 1485.2896023468552, 1997.3533283163104, 1771.6761422780253, 1766.1318457516893, 1553.9216997606513, 1442.8850501440752, 1396.1631432950392, 1205.9414269067486]",0,0
R0304,20250911_144619+0000,20250911_144619+0000,16847.60435676756,"[2360.9715168886823, 1928.1161695642338, 2088.116776123288, 1291.3884754591738, 1580.0860434867225, 2024.1515460739595, 1311.9322338967372, 1837.3523941791077, 1424.1576684402587, 1001.3315326553947]",0,0
R0305,20250911_144619+0000,20250911_144619+0000,15549.001868619633,"[1484.0126198250828, 1652.7600642021755, 1304.2992577950045, 2218.365014239247, 1917.3050914778194, 1594.256550616203, 1666.1612325801505, 1224.188006320573, 1772.6456769710578, 715.0083545923189]",0,0
R0306,20250911_144619+0000,20250911_144619+0000,15854.369698578457,"[1885.1379203552742, 1965.1078315234593, 1767.1600103407723, 1382.018897068507, 1743.080567021228, 1427.571718007019, 1367.1088229929358, 1993.220025638943, 1430.4663718575368, 893.4975337727819]",1,0
R0307,20250911_144619+0000,20250911_144619+0000,16811.006076760554,"[1572.0058010762798, 1719.3952792688901, 1650.0522505993927, 2055.3527238779634, 1554.2837928217114, 2724.588681263634, 1295.6405265898427, 1671.914474546598, 1604.4016812078285, 963.3708655084127]",0,0
R0308,20250911_144619+0000,20250911_144619+0000,16627.71038081996,"[1911.27558533158, 1789.488316393405, 1325.031771380907, 1754.0694051831902, 1775.4245268277914, 1606.5995486449694, 1672.1169515052557, 1693.0658181452427, 2284.6989500148416, 815.9395073927792]",1,0
R0309,20250911_144619+0000,20250911_144619+0000,16566.893142124456,"[2090.4511357775623, 1549.3834336246057, 1526.7322198675624, 1900.3313723199471, 1512.2573155489754, 2181.82884747164, 2096.2767111297726, 1566.8625885615306, 1293.3085024451518, 849.4610153777072]",0,0
R0310,20250911_144619+0000,20250911_144619+0000,17472.403581518123,"[2299.6048908055623, 2215.1831853501344, 1530.08217340435, 1584.7554032024889, 1745.922427694835, 1851.2795961071927, 1841.7463067501283, 1990.3089804218882, 1632.5414017075113, 780.9792160740311]",3,0
