respondent_id,start_ts,end_ts,duration_ms,page_durations_json,focus_switches,interruptions
R0208,20250911_144618+0000,20250911_144618+0000,16725.21359230347,"[1598.1793916053132, 1231.133772475922, 1681.4831842782708, 1894.8347699390663, 2542.4695482421853, 1878.3143785148677, 1319.43867816071, 2150.85022812487, 1562.3250687229868, 866.1845722392785]",0,0
R0209,20250911_144618+0000,20250911_144618+0000,19175.61982200973,"[1425.5571449779563, 2249.0916702608138, 2246.0983944152913, 2517.939452589165, 1622.453116658802, 1583.929422076419, 1931.7627216112576, 1991.2669288815302, 2019.6889875990782, 1587.831982939415]",2,1
R0210,20250911_144618+0000,20250911_144618+0000,17121.39000414278,"[2026.5393281942295, 1936.678288986956, 1499.3385314607726, 1322.200656520396, 1444.0422488734378, 2210.5222519932563, 1873.6140989484063, 1706.5196886952424, 2113.3596666200474, 988.575243850038]",1,1
R0211,20250911_144618+0000,20250911_144618+0000,16527.547802629437,"[1525.914306716242, 1802.8779901685134, 1794.3204909277395, 2143.698809352586, 1852.7444268198888, 1504.8503593457385, 1941.0444084139829, 1445.362583905183, 1634.1679811890897, 882.5664457904725]",1,0
R0212,20250911_144618+0000,20250911_144618+0000,29819.14563541691,"[3755.859607818016, 2403.235993282212, 3296.4187438057997, 2733.6698000880033, 4564.18776166357, 3133.2541671537756, 3736.9837019691013, 2762.320870371564, 2440.6618576699175, 992.5531315949511]",1,0
R0213,20250911_144618+0000,20250911_144618+0000,17734.908234620445,"[2054.2546334221106, 2511.118328274055, 1833.5081617035414, 1551.1781335982803, 1883.053979283202, 1494.5898630330214, 2051.39711111351, 1642.4516795274644, 1842.6265455790217, 870.7297990862373]",0,0
R0214,20250911_144618+0000,20250911_144618+0000,17925.45900567479,"[1443.8188607939555, 1835.9476304666553, 1298.1399356464367, 2496.415707288016, 1896.981609569048, 2337.30351234885, 1935.2297561796652, 2143.270483394181, 1480.0504199741397, 1058.3010900138431]",1,1
R0215,20250911_144618+0000,20250911_144618+0000,17066.647233977354,"[1564.5594413778176, 1826.3904649470294, 2511.8736998614177, 1536.0606632519755, 1964.730689795469, 2128.2338120543036, 1824.780162664188, 1237.557537449392, 1624.5766343077173, 847.8841282680437]",2,0
R0216,20250911_144618+0000,20250911_144618+0000,16871.65485989915,"[2135.451125546696, 2167.7807415304555, 1971.2789113188846, 1822.662291718749, 1740.3694727391671, 1959.6101004858106, 1472.8411130450436, 1460.1006050041242, 1644.6162086755323, 496.9442898346871]",1,0
R0217,20250911_144618+0000,20250911_144618+0000,29767.405896991797,"[4376.9725620728195, 3451.607567835451, 3248.3014192492774, 2472.4752917310043, 2131.2051338036463, 3036.2096259148793, 2849.7655396225423, 4272.691839969559, 2094.5539300729592, 1833.6229867196578]",0,0
R0218,20250911_144618+0000,20250911_144618+0000,16552.31514308398,"[1995.8883761942682, 1188.2292377159679, 1544.7451934821556, 1943.1028680071263, 2495.8191223680983, 1530.7873208937456, 1629.5472311119804, 2050.146176177043, 1144.0210104556422, 1030.0286066779506]",0,0
R0219,20250911_144618+0000,20250911_144618+0000,16204.63959729083,"[2132.228101668821, 2005.27643796338, 1160.0430054543208, 1526.874477944711, 1686.399304124328, 1340.5765977784654, 1484.6394776005263, 1922.1511405838266, 2080.8293384029143, 865.6217157695362]",0,0
R0220,20250911_144618+0000,20250911_144618+0000,25215.068905404478,"[2418.902075405115, 2951.5324742205744, 3425.614039448561, 2857.487649249873, 2766.824003039741, 2318.343277342356, 2184.770510260463, 2836.1472781375637, 2318.4012455234806, 1137.04635277675]",1,0
R0221,20250911_144618+0000,20250911_144618+0000,18006.452543561656,"[1882.5320916394128, 2087.2519043834463, 1972.1782272329633, 1477.2815906828919, 1648.2340220026174, 1781.2289385139363, 1888.3131370790375, 2040.2378178050349, 2275.8737873675977, 953.3210268547176]",0,1
R0222,20250911_144618+0000,20250911_144618+0000,17616.920824957397,"[1742.7303605130778, 1478.205742658694, 1376.8948106040918, 1839.316439855422, 1714.4901950361966, 1802.3786395247153, 2351.8144955844064, 1562.5851695341958, 2411.4645007324434, 1337.0404709141526]",1,1
R0223,20250911_144618+0000,20250911_144618+0000,17759.240173799513,"[2046.549217223858, 1624.3866759837865, 1706.654850840516, 2211.021065594822, 2176.4514741010894, 1346.6612935747887, 2364.207447091326, 1807.9002262953952, 1658.1067759773605, 817.3011471165706]",0,0
R0224,20250911_144618+0000,20250911_144618+0000,18117.44708030238,"[1751.3028557636028, 2144.835016954297, 1972.1447941944514, 1974.7261340610612, 2533.9509864449947, 1853.1737678266109, 1571.2629781419362, 1870.5363337863903, 1656.3698508009368, 789.1443623280993]",1,0
R0225,20250911_144618+0000,20250911_144618+0000,27655.15240159378,"[2139.8797175712552, 3305.6137403187136, 2345.4212975576934, 2411.3608462236944, 3152.0753652524613, 3438.740740640752, 2822.9472465421222, 5005.241508530258, 2254.0403012389584, 779.8316377178699]",2,0
R0226,20250911_144618+0000,20250911_144618+0000,16860.99716161262,"[1559.5153083015387, 1669.4489244781792, 1669.3586581905943, 1858.3776845698874, 2242.7023789276896, 1483.180427935177, 1779.9618436202452, 1595.7263862867744, 2175.5920354345435, 827.1335138679913]",0,0
R0227,20250911_144618+0000,20250911_144618+0000,27757.0277580731,"[3397.94515158447, 3328.234841795981, 2510.261832374702, 3664.5077028073993, 2595.3488064366775, 2941.713434279896, 3313.442861521688, 2144.1350169805196, 2614.635137489099, 1246.802972802669]",0,0
R0228,20250911_144618+0000,20250911_144618+0000,15853.330084271667,"[1773.8333193393255, 973.4302946072243, 1419.5256459360642, 1646.4610613313205, 1404.6396066845082, 2438.150726467001, 1897.508279957884, 1878.365063183119, 1538.666063852793, 882.750022912428]",0,0
R0229,20250911_144618+0000,20250911_144618+0000,17742.15407188703,"[1545.030778677068, 1509.6337227908996, 2247.1093815010936, 1291.0606829149351, 2088.0759665209125, 2529.251152003996, 2036.5523947410152, 1968.2040252973895, 1744.2255824354581, 783.0103850042635]",0,0
R0230,20250911_144618+0000,20250911_144618+0000,27029.608867334744,"[3119.8647279383517, 2987.7017390715214, 3542.890701276678, 2608.98962735045, 2933.8527738303546, 3061.7514086696765, 1897.952370772092, 2355.096077799956, 3088.4736908147925, 1433.0357498108724]",1,1
R0231,20250911_144618+0000,20250911_144618+0000,31194.51644168575,"[2581.9248422855835, 3738.0824043147086, 3908.651027744538, 3751.4816678684565, 3740.360655498666, 3793.0642009119397, 2790.295083687081, 2668.935545076411, 2984.6447728869275, 1237.0762414114383]",0,0
R0232,20250911_144618+0000,20250911_144618+0000,16020.734954468002,"[1611.362483446334, 1259.5928140803671, 1758.948577822358, 1344.0798989163166, 1076.0122381101485, 2552.379775418461, 1755.360970003264, 2062.1084008385806, 1637.1259550757961, 963.7638407563754]",0,0
R0233,20250911_144618+0000,20250911_144618+0000,15090.0756213984,"[1615.0963502041006, 1350.9443576698186, 1545.3805849938806, 1473.2712955180496, 1770.685682767375, 1693.8892865251573, 1294.7571674920835, 1838.8345095361365, 1820.9599812384392, 686.2564054533599]",3,0
R0234,20250911_144618+0000,20250911_144618+0000,17509.40495514896,"[1821.9264903326398, 2180.188503453155, 1708.9302715688962, 1395.9239464345665, 1984.256581990204, 1360.606737232426, 2135.526413453669, 1880.1325334645862, 2015.5056174294677, 1026.4078597893483]",0,0
R0235,20250911_144618+0000,20250911_144618+0000,16862.142580403597,"[1921.2589089248843, 1582.665264339918, 1216.3890777095262, 2126.4627658350832, 2079.574185425201, 1797.7790300898607, 2110.7846804450005, 1633.171842745885, 1803.404276888306, 590.6525479999325]",2,0
R0236,20250911_144618+0000,20250911_144618+0000,25303.885073605583,"[2673.348104932493, 1951.9256156371066, 2362.874688631243, 2443.9394063765703, 2961.4920198497102, 4266.430858506907, 2826.613913739089, 2159.5370745810183, 2919.320900881762, 738.4024904696826]",0,0
R0237,20250911_144618+0000,20250911_144618+0000,18189.01709715613,"[2039.3075867102566, 2815.6462384733945, 1477.9803930302742, 1909.4686737346185, 1779.452703515668, 1883.4243810100147, 2004.6340246658885, 1326.0200551122828, 2022.321585398066, 930.761455505667]",1,0
R0238,20250911_144618+0000,20250911_144618+0000,17113.047072782676,"[2373.8881753139653, 2110.827453017749, 1358.7430357276573, 1190.7921907296582, 1953.5753795364026, 1894.9317795887248, 1554.5508972661125, 1950.8872204533627, 1808.2534468641988, 916.5974942848435]",1,1
R0239,20250911_144618+0000,20250911_144618+0000,26731.884549865645,"[2756.963588030725, 3619.0063318285306, 3003.9025589667917, 2984.7803967972145, 2218.0176214899416, 2390.2087581638752, 3073.981685244178, 2603.9299662327753, 2685.9744409749605, 1395.119202136654]",2,0
R0240,20250911_144618+0000,20250911_144618+0000,16775.671335330728,"[2253.4532116877076, 1615.544152188313, 1937.159369445836, 1773.1200682690576, 1165.5707193211206, 2490.23033827408, 1352.0445787593414, 1532.5148729722014, 2158.343004089082, 497.6910203239869]",2,1
R0241,20250911_144618+0000,20250911_144618+0000,17224.025883661136,"[1272.1116223172587, 2216.2221742607635, 1207.3993884464041, 2846.1751477046128, 1351.000803147729, 1596.1660408417351, 2044.2393953015564, 1900.976932159123, 1665.829138501919, 1123.9052409800343]",0,2
R0242,20250911_144618+0000,20250911_144618+0000,18834.118458414403,"[1902.8821884688914, 1700.4387051203578, 1784.2451673847452, 1444.7318459855621, 2163.5246375776537, 2532.670798501344, 1780.592161212172, 2604.1713265697495, 2145.367812151161, 775.4938154427664]",2,0
R0243,20250911_144618+0000,20250911_144618+0000,17096.557695482217,"[1593.7220516065584, 1471.2783916707801, 1762.6142350660698, 2019.9148226051022, 1701.3997174584988, 2071.8781216041943, 1768.1120805975706, 2064.6275406694176, 1933.4940671904023, 709.5166670136229]",1,0
R0244,20250911_144618+0000,20250911_144618+0000,25742.172591669838,"[4248.319241485099, 3169.3575064708466, 2384.1687379367527, 3077.1481977348085, 2793.6698939620305, 2815.9542786600327, 1721.1343207579048, 2404.7833417794477, 2339.102716287173, 788.5343565957415]",1,0
R0245,20250911_144618+0000,20250911_144618+0000,14148.229324404529,"[1732.055066819816, 1465.4412437247463, 1064.874765672295, 1962.2187764254018, 1545.3055627264885, 1868.7639379638542, 1346.2600803264593, 1175.6648945454679, 1425.769732776811, 561.8752634231885]",0,0
R0246,20250911_144618+0000,20250911_144618+0000,27572.465599260857,"[4097.8229315238395, 2390.4323318608417, 4003.0940615425575, 2272.2478566148243, 3122.0452122192037, 3117.5247479378054, 2641.121796838588, 2060.409081057039, 2659.370014517451, 1208.397565148706]",1,0
R0247,20250911_144618+0000,20250911_144618+0000,18561.223369151292,"[1613.292210425423, 1747.8633603014391, 2509.2251070047478, 2711.9424527625797, 1579.4569107035363, 1737.8455102508833, 1718.1417884460038, 1681.6695314404478, 2475.453889299794, 786.3326085164368]",0,0
R0248,20250911_144618+0000,20250911_144618+0000,17593.115174555773,"[1658.5022144009488, 1711.5025789572567, 1598.7740568709444, 2086.296449162229, 1789.3856304097396, 2738.579564311525, 1746.5068330765903, 1725.8288237580266, 1879.9949221332786, 657.7441014752329]",3,0
R0249,20250911_144618+0000,20250911_144618+0000,15583.566729640585,"[2004.9300558078994, 1292.4208408895802, 1330.8379644683282, 1926.700011901723, 1373.675117582925, 1957.1844465653544, 1408.5315210720921, 1196.9254764794177, 2172.4877995270163, 919.8734953462487]",1,0
R0250,20250911_144618+0000,20250911_144618+0000,29298.03625436786,"[2094.4753823980454, 4392.717175495909, 2455.357494808688, 2255.4830619289187, 4016.8490278474987, 3115.2889439856726, 3498.034043498109, 2321.457373096363, 3484.0211179319067, 1664.352633376749]",1,0
R0251,20250911_144618+0000,20250911_144618+0000,17439.425793669554,"[1741.0664899572037, 1522.0551282125443, 2511.3160189900673, 1391.124884392802, 1930.6218738680034, 1307.5092879928413, 2318.5391385955418, 1668.4270788591214, 2208.4502559702173, 840.3156368312099]",0,0
R0252,20250911_144618+0000,20250911_144618+0000,17866.370321879993,"[1962.7376393614106, 1434.1534122624382, 2272.9281121832155, 2064.2578375265666, 2238.661020958699, 1455.0601757384786, 1861.1862984510933, 1652.299713071591, 1823.6498444570543, 1101.436267869447]",3,0
R0253,20250911_144618+0000,20250911_144618+0000,18289.83595148443,"[1487.5790232577028, 1485.9928360086453, 1531.1886870761728, 2402.4780691038545, 1777.0123454689917, 2046.6566422800677, 1685.1025551674488, 1901.2463416704343, 2315.1714252005186, 1657.4080262505925]",1,0
R0254,20250911_144618+0000,20250911_144618+0000,16489.760317387765,"[1750.8014213183808, 2175.5403808627048, 1238.6371814390018, 1802.7295905800365, 1757.2245737685091, 1604.291243796036, 2374.633069122138, 1322.5170229976723, 1434.4941931133753, 1028.8916403899104]",0,0
R0255,20250911_144618+0000,20250911_144618+0000,14955.426722084107,"[1680.7557509927744, 1775.294507470789, 1048.1497343438884, 1374.4771154277269, 1717.9299010223247, 1195.5896416263245, 1180.6761244135498, 2031.931126826131, 1991.9876331141493, 958.6351868464482]",2,0
R0256,20250911_144618+0000,20250911_144618+0000,17980.055866679715,"[2405.3889158736415, 1602.0044065548163, 1581.4062044359925, 1797.6369354365956, 1703.107907924245, 1751.4210360229595, 2168.745500230672, 2142.017067699133, 2093.1277674189587, 735.2001250826997]",4,0
R0257,20250911_144618+0000,20250911_144618+0000,15774.288998254357,"[1668.0212889889617, 1482.8283694503248, 1336.5327211986264, 1566.751239088425, 2435.3509714421075, 1802.9300531188924, 1712.0740287133556, 1243.6353146522902, 1666.3699089291679, 859.7951026722055]",2,0
R0258,20250911_144618+0000,20250911_144618+0000,16566.987666518333,"[1761.0478737913993, 1813.4358646928438, 1215.0850378777961, 1760.1881131549776, 2738.3384806294857, 1536.8446898760074, 1986.027100256267, 1516.0896260175944, 1572.5303527082492, 667.4005275137125]",0,0
R0259,20250911_144618+0000,20250911_144618+0000,16703.911928440728,"[1504.9589461584537, 1584.3376817509684, 1819.7573838965552, 1794.8095491892323, 2213.6139087198303, 1722.9740475086448, 1757.314325041667, 1627.1040425172923, 2024.5775177517708, 654.4645259063143]",2,0
R0260,20250911_144618+0000,20250911_144618+0000,30851.431007901112,"[3524.9037591218566, 2244.543894892047, 3233.7635449490854, 3339.388130966649, 2588.7714052922292, 4138.691970760037, 3346.3484773401246, 2795.3784338954188, 3148.345574006412, 2491.2958166772523]",1,0
R0261,20250911_144618+0000,20250911_144618+0000,28136.102056603882,"[1792.4224013487733, 4151.863141993083, 2518.208324599165, 2675.2209086138973, 2824.006015781706, 2581.3439913765847, 3040.806119772118, 4225.63490708822, 2611.1196352834095, 1715.4766107469263]",0,0
R0262,20250911_144618+0000,20250911_144618+0000,17630.09128757669,"[1650.70840434812, 2226.4542310819998, 1683.6748814404225, 1824.5350697761612, 1425.2028913224062, 1797.0870366131194, 2731.922422589041, 1606.4882919572967, 1717.7177463967678, 966.3003120513548]",1,2
R0263,20250911_144618+0000,20250911_144618+0000,16695.27275174854,"[1443.676124281744, 1826.5664676871522, 1500.8348889554647, 1740.7472953275271, 2276.4383025358698, 1580.8797436836064, 2098.78812786649, 1685.580799850296, 1785.093096130101, 756.6679054302898]",1,0
R0264,20250911_144618+0000,20250911_144618+0000,16556.781909249312,"[1346.9512165010335, 2187.936459030056, 1609.183586142596, 1526.3997970671796, 1541.9572949969433, 1663.2609159478761, 2405.1020465182633, 1432.9204045531353, 1927.2086153642624, 915.8615731279674]",0,1
R0265,20250911_144618+0000,20250911_144618+0000,26020.5012537804,"[3475.279153869243, 3398.0729396195798, 2578.0794556012543, 2829.026300505929, 2361.878465113533, 3128.6593095059293, 2241.159526909281, 2893.091398595551, 1947.8140465922143, 1167.4406574678833]",1,0
R0266,20250911_144618+0000,20250911_144618+0000,14847.989631779237,"[1764.1277911022073, 1502.4945917139185, 1036.2675143822669, 1340.8347386100752, 1673.9904390327529, 1838.711169105506, 1706.9638059676577, 1919.2624362852187, 1295.5959777643743, 769.7411678152594]",0,0
R0267,20250911_144618+0000,20250911_144618+0000,17062.349553211352,"[1815.2746102685826, 1736.0708294870979, 1827.7133811553467, 1960.657137889447, 1568.1345814044566, 1743.9558164041393, 1423.0965578103423, 2028.0953614871814, 2358.1687762586453, 601.1825010461135]",1,0
R0268,20250911_144618+0000,20250911_144618+0000,16806.60209231556,"[1483.937918348501, 2319.2661546507725, 1733.1476431712622, 1823.0394408133234, 2367.7976606789066, 1260.2011185679125, 1734.9339259687808, 1584.3412878134086, 1693.4370355866918, 806.4999067159994]",1,0
R0269,20250911_144618+0000,20250911_144618+0000,15986.928768890366,"[1466.7101613891693, 1884.6767514686737, 1940.7311093328553, 1957.0849688166243, 1857.1216111761037, 1493.1735541624398, 1895.0737898409645, 1154.9755829370158, 1246.2332064552297, 1091.1480333112904]",2,0
R0270,20250911_144618+0000,20250911_144618+0000,16637.963972851765,"[1527.585708930647, 1275.7952526365775, 2080.888857801572, 1529.3130165915527, 1480.443147717468, 2293.416002721727, 1912.4822005365018, 1857.7559760052961, 1808.4597737015727, 871.8240362088501]",3,0
R0271,20250911_144618+0000,20250911_144618+0000,15436.909897579702,"[1421.9552257665337, 1214.5835575186793, 2056.2296281543713, 1471.955219045877, 1441.3827210298107, 1893.9266678168542, 1833.455130631531, 1982.0607145886459, 1094.9451675196133, 1026.415865507786]",2,0
R0272,20250911_144618+0000,20250911_144618+0000,18379.700881853587,"[1713.378580806226, 1460.0400155782704, 1883.7964159188427, 1872.883727165733, 1622.8861384349673, 1896.9365458849218, 2004.0291596380873, 2700.2130971382703, 2479.11371732151, 746.4234839667585]",2,1
R0273,20250911_144618+0000,20250911_144618+0000,28959.432292345104,"[3488.1166570791424, 2952.4278409780677, 2134.923212364648, 5578.8493453475985, 2149.0658839606863, 2954.8055965417648, 2874.8605164870323, 3172.8238804560874, 2549.946492309523, 1103.6128668205542]",1,0
R0274,20250911_144618+0000,20250911_144618+0000,16357.02230186645,"[1664.6292090733664, 1764.8479161214966, 1911.3327453114987, 1696.917927798197, 1864.8639979117027, 1583.0371322048215, 1785.494001941288, 1618.6063010701203, 1768.4584477866906, 698.8346226472679]",1,0
R0275,20250911_144618+0000,20250911_144618+0000,17666.653104089663,"[1794.2549351302757, 1753.1626213675302, 1945.5450055188326, 1548.5988892166324, 2580.2020152731184, 1716.4662472126304, 1567.4482082100208, 1836.2410252941356, 2154.3606601093807, 770.3734967571054]",1,0
R0276,20250911_144618+0000,20250911_144618+0000,28826.07544441666,"[4247.339906865065, 2955.4191799680584, 3501.044368703234, 3554.069304677448, 2957.1560345597254, 2082.7893775568955, 2742.5102642507777, 2226.5243416873004, 3337.2781721586002, 1221.9444939895561]",0,0
R0277,20250911_144618+0000,20250911_144618+0000,17654.180903540044,"[1997.9986889503957, 1690.4439987457201, 2022.4555442728258, 2282.6157880210244, 2294.768275205661, 1340.0227233357205, 2016.16498308417, 1234.2188109481624, 1437.2312103252898, 1338.2608806510748]",0,0
R0278,20250911_144618+0000,20250911_144618+0000,30264.120926579035,"[3847.464370221253, 2668.497708734219, 2629.740695567323, 3759.6577050029323, 3071.1599250473378, 4669.246718936245, 3080.051378140982, 3034.0125590096623, 2415.9658927955334, 1088.3239731235483]",0,0
R0279,20250911_144618+0000,20250911_144618+0000,15950.84763819219,"[1407.7556883200084, 1930.7339591143384, 1540.5864409176693, 1321.5574873130008, 1575.0879622730783, 1739.03370279075, 1896.7857541101655, 2123.124384222113, 1779.0359708736894, 637.1462882573767]",3,0
R0280,20250911_144618+0000,20250911_144618+0000,17025.272515033364,"[2159.5886106051107, 1437.527939745052, 1410.169207507199, 1735.1891912118506, 1440.1963263349578, 1667.4377708046823, 2365.5981404979143, 1417.6334895188852, 2560.89968376074, 831.0321550469713]",0,0
R0281,20250911_144618+0000,20250911_144618+0000,32857.42085531466,"[3480.4682019614115, 3113.4595424471463, 3880.881267520047, 5328.950846137309, 4032.1179287189957, 2248.339764785931, 3009.1277819107722, 2457.5540813245125, 3616.480198772295, 1690.0412417362436]",0,0
R0282,20250911_144618+0000,20250911_144618+0000,30048.901856038283,"[2984.4753136340137, 2960.8617468154443, 1988.516732237216, 3123.928196437321, 2717.858605056257, 4494.091115562543, 2505.329275442613, 3230.34706568805, 4384.206812565915, 1659.2869925989094]",0,0
R0283,20250911_144618+0000,20250911_144618+0000,29226.635189835364,"[3264.639247794008, 2063.199817366557, 3528.324630887435, 2818.6003644746656, 4818.621578501662, 3305.8903993248623, 1881.4438043484356, 3333.995661370598, 3258.5059929948297, 953.4136927723104]",1,0
R0284,20250911_144618+0000,20250911_144618+0000,29156.442297343758,"[2351.970223992106, 2122.527751414838, 2449.2544212662815, 4578.833681752909, 3383.1696632567764, 3193.5140736013786, 3640.2204916518913, 2674.1743551705677, 3098.2715303712253, 1664.506104865783]",1,0
R0285,20250911_144618+0000,20250911_144618+0000,18498.562017835975,"[2196.818717085666, 2242.7989402690205, 1414.6561533081497, 2155.918621686693, 1633.9611345994276, 1526.5340933702416, 2376.440081988345, 1692.0572185645, 1678.9872089202504, 1580.3898480436817]",3,0
R0286,20250911_144618+0000,20250911_144618+0000,16663.487139908466,"[1881.859069072909, 1645.752374159978, 1499.4737331212193, 1452.9827094490056, 1659.8772998055279, 1286.7993476625588, 2304.216688207883, 1725.834707290128, 1922.536197297128, 1284.155013842129]",4,0
R0287,20250911_144618+0000,20250911_144618+0000,26773.148683535008,"[4052.2920641515575, 2338.4242039465566, 3266.098900949802, 2282.503470100082, 2222.9000917479043, 3208.0770029965925, 2431.5128995743007, 2378.6982003869584, 3410.479588747437, 1182.162260933817]",0,2
R0288,20250911_144618+0000,20250911_144618+0000,16795.878300901706,"[1786.434877225584, 1265.474253077688, 1848.7010017940427, 1788.1029705920607, 2200.5737080967906, 1609.1490074444628, 2169.5600025604804, 1664.6382488038362, 1674.1647499342912, 789.079481372471]",3,0
R0289,20250911_144618+0000,20250911_144618+0000,19353.27910629039,"[2135.309737021459, 1682.5937629702821, 2805.1111211903644, 2294.582770029121, 1580.564300094752, 2126.330813186572, 1515.9618445460849, 2144.5686896029574, 1672.6728486934587, 1395.583218955338]",2,0
R0290,20250911_144618+0000,20250911_144618+0000,28741.077924448822,"[2945.6859317471185, 2328.7940525700287, 3954.5354838541543, 4393.927834814936, 2674.992064823964, 2376.001675094661, 3042.236293718787, 2266.486410650232, 3165.3875257185227, 1593.0306514564197]",1,0
R0291,20250911_144618+0000,20250911_144618+0000,16398.951722692345,"[1583.8468449227294, 1190.161378559231, 1692.0723873783236, 1946.1804394572018, 1516.3458020753021, 1500.6878048485792, 2151.7298842434648, 2070.4878055765694, 1797.482909621601, 949.9564660093445]",0,0
R0292,20250911_144618+0000,20250911_144618+0000,15466.443327979634,"[1796.159744745257, 1428.8274454284506, 1331.8984104526064, 1599.555575128444, 1317.555378760033, 1451.0283253720954, 1397.8472884017651, 2205.469224690375, 2067.5882697091447, 870.5136652914625]",2,0
R0293,20250911_144618+0000,20250911_144618+0000,29107.055122541835,"[4432.243400859124, 3689.457032513596, 3549.6438731072935, 2758.253663308441, 2585.5613383803056, 3146.6935046834246, 2639.040779485072, 2127.434204191708, 3241.64925831523, 937.0780676976417]",2,1
R0294,20250911_144618+0000,20250911_144618+0000,17613.418049522927,"[2373.020585439688, 1522.1398989999493, 1673.5093364778509, 1829.6577412803151, 1596.7881022054003, 1796.4303702483742, 1935.4519805936318, 1337.624916096824, 2164.1937419837236, 1384.6013761971699]",0,0
R0295,20250911_144618+0000,20250911_144618+0000,16069.859740530525,"[1557.5185307196657, 1299.7292725758307, 1959.789645168835, 2226.5022586096006, 1757.1725691121994, 2033.9028331031698, 1612.2580796788616, 1607.6032502259263, 1578.8967391431634, 436.48656219327177]",0,0
R0296,20250911_144618+0000,20250911_144618+0000,16088.579661515405,"[1579.0931610393616, 1807.8094143815242, 1588.9240595756019, 1742.478220690547, 1466.8264749172058, 1586.9309224366723, 1354.6524354843216, 1990.8133989401429, 2023.7474759397876, 947.30409811024]",2,0
R0297,20250911_144618+0000,20250911_144618+0000,16411.88927975135,"[1570.8168871059381, 1559.4701217163088, 1548.0054235201123, 2272.272502283112, 1619.6558727847726, 1110.6178188974636, 1556.0540554505164, 2286.876338916124, 1731.6944170361435, 1156.4258420408585]",1,0
R0298,20250911_144618+0000,20250911_144618+0000,17657.25172886729,"[1836.5579747953234, 1683.680141028846, 2064.1766553847083, 2435.6445311587095, 1359.3886350397322, 1774.394591160885, 2254.2099503071954, 1890.4499106421185, 1869.1429562179126, 489.6063831318609]",1,0
R0299,20250911_144618+0000,20250911_144618+0000,17694.034668491237,"[2817.522445273144, 2072.008800882157, 1469.898024238211, 1774.730265744041, 1381.5302409642322, 2091.713057283072, 2021.2356974275929, 1921.4964520132653, 1326.5194708276142, 817.3802138379069]",0,0
R0300,20250911_144618+0000,20250911_144618+0000,28807.171327980253,"[2129.4759826724503, 3754.120772603359, 2913.3760893277877, 1799.4957575393487, 2319.624455108644, 2189.6908662531687, 3309.0177937008298, 3657.5150409372195, 4183.292912913851, 2551.5616569235963]",0,0
R0301,20250911_144618+0000,20250911_144618+0000,16241.955952370288,"[1816.4138222244235, 1800.7237612548636, 1871.0442813861616, 1304.7856876787214, 1609.242996712002, 1796.4682127937228, 1635.621092944057, 1609.4843328423206, 1648.2061323132036, 1149.965632220812]",3,0
R0302,20250911_144618+0000,20250911_144618+0000,15718.245189298748,"[1348.8327233821908, 1483.3281263063109, 2052.6550473783154, 1787.9564035662745, 1374.2184482524758, 2035.54847051058, 1635.9560535340984, 1563.87219727777, 1748.2819557303362, 687.5957633603971]",1,0
R0303,20250911_144618+0000,20250911_144618+0000,15328.146997646785,"[1518.5236581533563, 1146.2212865321883, 1853.7015480519276, 1308.320183365893, 1570.7351855066838, 1395.1951133848142, 2665.59167684282, 1362.5945430449378, 1503.0821245797927, 1004.1816781843712]",0,0
R0304,20250911_144618+0000,20250911_144618+0000,16392.217379052494,"[989.8999379901121, 3343.967733490089, 1915.2768866941888, 2032.809164364964, 1306.2905560093438, 1710.0551742843759, 1200.3247285606294, 1639.6875538767283, 1688.3871769033442, 565.5184668787186]",1,0
R0305,20250911_144618+0000,20250911_144618+0000,16532.077070287072,"[1188.82002496268, 1763.5177133985558, 1577.3729228241236, 2504.9315309250387, 1418.9532976871706, 1891.187002976478, 2102.7065035404985, 1919.9695876788066, 1752.8449652826926, 411.7735210110287]",1,0
R0306,20250911_144618+0000,20250911_144618+0000,17280.504808908427,"[1941.5982774520849, 1933.2705826430404, 1930.791887241204, 2001.8545280141682, 2282.219541735344, 1342.7851099986317, 1317.7793280943993, 2082.2844780161704, 1786.4369610728977, 661.4841146404851]",0,0
R0307,20250911_144618+0000,20250911_144618+0000,14814.64920346431,"[1783.4597178623787, 1597.1803189437594, 1971.704917991803, 1928.387428703914, 1106.5021868231343, 1278.840107382362, 1319.3807280471744, 1080.1165371534207, 1738.1153667234794, 1010.9618938328842]",4,1
R0308,20250911_144618+0000,20250911_144618+0000,18185.222469011875,"[2152.7966556130705, 2159.614694766252, 1801.048801061785, 2495.744438317945, 1806.6895868400247, 2307.2267705476324, 1285.173841599009, 1791.2951708819207, 1782.668653779174, 602.9638556050601]",0,0
R0309,20250911_144618+0000,20250911_144618+0000,18887.216173026114,"[1954.360549088093, 1632.0147032745585, 2056.162806387358, 1699.6559878938103, 1709.6223021862675, 2606.882949767556, 1620.2009735987406, 2413.644070511017, 1465.7697268370323, 1728.902103481682]",1,2
R0310,20250911_144618+0000,20250911_144618+0000,17834.519899217492,"[1979.769219491602, 1833.1165549694438, 1274.0730635836874, 1258.229427048409, 2862.799044447807, 1636.7727253055089, 2152.011009491122, 2219.6394216916165, 2046.469681453152, 571.6397517351455]",0,0
